title
"Number of Jobs Ended: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2013-08-01,2014-01-31
---------
Day,"[1] Number of Jobs Ended","[2] Number of Jobs Ended","[16] Number of Jobs Ended","[4] Number of Jobs Ended","[32] Number of Jobs Ended","[8] Number of Jobs Ended","[6] Number of Jobs Ended","[3] Number of Jobs Ended","[64] Number of Jobs Ended","[5] Number of Jobs Ended","[10] Number of Jobs Ended","[7] Number of Jobs Ended","[36] Number of Jobs Ended","[12] Number of Jobs Ended","[20] Number of Jobs Ended","[256] Number of Jobs Ended","[128] Number of Jobs Ended","[15] Number of Jobs Ended","[11] Number of Jobs Ended","[9] Number of Jobs Ended","[31] Number of Jobs Ended","[13] Number of Jobs Ended","[48] Number of Jobs Ended","[24] Number of Jobs Ended","[30] Number of Jobs Ended","[61] Number of Jobs Ended","[25] Number of Jobs Ended","[100] Number of Jobs Ended","[60] Number of Jobs Ended","[40] Number of Jobs Ended","[150] Number of Jobs Ended","[50] Number of Jobs Ended","[14] Number of Jobs Ended","[18] Number of Jobs Ended","[240] Number of Jobs Ended","[512] Number of Jobs Ended","[183] Number of Jobs Ended","[181] Number of Jobs Ended","[384] Number of Jobs Ended","[45] Number of Jobs Ended","[66] Number of Jobs Ended","[90] Number of Jobs Ended","[80] Number of Jobs Ended","[120] Number of Jobs Ended","[96] Number of Jobs Ended","[22] Number of Jobs Ended","[250] Number of Jobs Ended","[28] Number of Jobs Ended","[63] Number of Jobs Ended","[19] Number of Jobs Ended","[42] Number of Jobs Ended","[17] Number of Jobs Ended","[212] Number of Jobs Ended","[106] Number of Jobs Ended","[35] Number of Jobs Ended","[26] Number of Jobs Ended","[72] Number of Jobs Ended","[54] Number of Jobs Ended","[1024] Number of Jobs Ended","[125] Number of Jobs Ended","[81] Number of Jobs Ended","[75] Number of Jobs Ended","[248] Number of Jobs Ended","[62] Number of Jobs Ended","[99] Number of Jobs Ended","[226] Number of Jobs Ended","[49] Number of Jobs Ended","[38] Number of Jobs Ended","[135] Number of Jobs Ended","[144] Number of Jobs Ended","[33] Number of Jobs Ended","[375] Number of Jobs Ended","[192] Number of Jobs Ended","[34] Number of Jobs Ended","[110] Number of Jobs Ended","[39] Number of Jobs Ended","[122] Number of Jobs Ended","[220] Number of Jobs Ended","[252] Number of Jobs Ended","[160] Number of Jobs Ended","[162] Number of Jobs Ended","[51] Number of Jobs Ended","[117] Number of Jobs Ended","[27] Number of Jobs Ended","[200] Number of Jobs Ended","[21] Number of Jobs Ended","[23] Number of Jobs Ended","[204] Number of Jobs Ended","[78] Number of Jobs Ended","[57] Number of Jobs Ended","[84] Number of Jobs Ended","[56] Number of Jobs Ended","[216] Number of Jobs Ended","[52] Number of Jobs Ended","[112] Number of Jobs Ended","[148] Number of Jobs Ended","[46] Number of Jobs Ended","[180] Number of Jobs Ended","[29] Number of Jobs Ended","[44] Number of Jobs Ended","[65] Number of Jobs Ended","[76] Number of Jobs Ended","[225] Number of Jobs Ended","[70] Number of Jobs Ended","[140] Number of Jobs Ended","[43] Number of Jobs Ended","[188] Number of Jobs Ended","[101] Number of Jobs Ended","[2048] Number of Jobs Ended","[157] Number of Jobs Ended","[108] Number of Jobs Ended","[174] Number of Jobs Ended","[82] Number of Jobs Ended","[224] Number of Jobs Ended","[105] Number of Jobs Ended","[139] Number of Jobs Ended","[37] Number of Jobs Ended","[41] Number of Jobs Ended","[47] Number of Jobs Ended","[98] Number of Jobs Ended","[500] Number of Jobs Ended","[121] Number of Jobs Ended","[124] Number of Jobs Ended","[210] Number of Jobs Ended","[705] Number of Jobs Ended","[152] Number of Jobs Ended","[171] Number of Jobs Ended","[55] Number of Jobs Ended","[68] Number of Jobs Ended","[93] Number of Jobs Ended","[129] Number of Jobs Ended","[136] Number of Jobs Ended","[147] Number of Jobs Ended","[400] Number of Jobs Ended","[83] Number of Jobs Ended","[255] Number of Jobs Ended","[86] Number of Jobs Ended","[114] Number of Jobs Ended","[138] Number of Jobs Ended","[169] Number of Jobs Ended","[2000] Number of Jobs Ended","[87] Number of Jobs Ended","[126] Number of Jobs Ended","[153] Number of Jobs Ended","[243] Number of Jobs Ended","[58] Number of Jobs Ended","[59] Number of Jobs Ended","[69] Number of Jobs Ended","[92] Number of Jobs Ended","[94] Number of Jobs Ended","[113] Number of Jobs Ended","[161] Number of Jobs Ended","[196] Number of Jobs Ended","[640] Number of Jobs Ended","[111] Number of Jobs Ended","[146] Number of Jobs Ended","[155] Number of Jobs Ended","[170] Number of Jobs Ended","[195] Number of Jobs Ended","[207] Number of Jobs Ended","[53] Number of Jobs Ended","[71] Number of Jobs Ended","[102] Number of Jobs Ended","[119] Number of Jobs Ended","[131] Number of Jobs Ended","[132] Number of Jobs Ended","[142] Number of Jobs Ended","[175] Number of Jobs Ended","[176] Number of Jobs Ended","[197] Number of Jobs Ended","[211] Number of Jobs Ended","[233] Number of Jobs Ended","[234] Number of Jobs Ended","[768] Number of Jobs Ended","[800] Number of Jobs Ended","[88] Number of Jobs Ended","[97] Number of Jobs Ended","[103] Number of Jobs Ended","[107] Number of Jobs Ended","[115] Number of Jobs Ended","[123] Number of Jobs Ended","[127] Number of Jobs Ended","[130] Number of Jobs Ended","[133] Number of Jobs Ended","[145] Number of Jobs Ended","[159] Number of Jobs Ended","[163] Number of Jobs Ended","[168] Number of Jobs Ended","[173] Number of Jobs Ended","[187] Number of Jobs Ended","[191] Number of Jobs Ended","[194] Number of Jobs Ended","[203] Number of Jobs Ended","[209] Number of Jobs Ended","[218] Number of Jobs Ended","[237] Number of Jobs Ended","[241] Number of Jobs Ended","[320] Number of Jobs Ended","[350] Number of Jobs Ended","[625] Number of Jobs Ended","[864] Number of Jobs Ended"
2013-10-14,2415,409,131,773,114,148,139,56,39,23,29,4,0,44,5,26,21,17,6,1,0,6,8,6,3,0,17,0,0,14,0,4,3,1,0,15,0,2,0,4,1,0,0,0,1,0,0,3,6,17,0,0,1,31,0,1,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-15,1215,299,100,331,144,126,138,37,17,18,15,6,0,21,39,13,13,11,1,6,0,4,2,6,2,0,8,0,5,3,0,4,5,0,0,13,0,10,0,2,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-16,2767,606,289,332,130,147,152,118,43,38,26,8,3,26,19,11,45,1,0,1,0,5,4,7,0,0,10,0,4,4,0,2,8,3,0,8,0,7,0,4,1,1,0,0,0,0,0,0,1,2,0,2,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-17,1724,476,196,323,65,261,155,168,46,50,53,13,1,26,23,3,14,0,0,6,0,17,15,6,0,0,6,0,0,3,2,0,3,1,0,0,0,6,0,4,2,0,0,0,0,0,0,0,2,0,0,7,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-18,1228,405,142,470,55,124,77,58,41,26,33,9,0,30,30,10,7,0,0,2,0,22,10,9,1,0,9,0,1,1,4,0,1,2,0,1,0,5,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-19,766,296,1608,116,364,99,41,105,8,18,28,6,0,15,3,6,0,7,0,0,0,1,5,12,6,0,4,0,0,1,0,1,2,1,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-20,673,168,63,709,60,65,31,181,21,8,24,0,0,16,7,21,5,2,0,0,0,6,6,3,4,0,2,0,0,0,0,2,0,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-21,1776,540,114,478,83,121,123,141,49,17,64,10,2,19,9,19,40,1,2,4,4,7,12,4,1,0,2,0,1,6,0,2,0,2,0,0,0,7,0,4,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-22,1631,409,64,597,83,120,80,97,50,16,42,5,2,13,36,16,13,0,0,5,10,16,2,3,2,0,5,0,0,2,0,0,1,3,0,7,0,19,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-23,1884,656,112,574,249,130,86,99,53,14,33,9,1,18,16,5,4,10,1,5,2,22,6,25,2,0,6,0,0,2,0,0,2,2,0,4,0,20,0,0,1,4,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-24,1413,423,88,345,1068,114,41,34,28,12,25,9,1,11,22,0,0,2,0,2,1,6,1,6,0,0,4,0,0,3,0,0,4,1,0,1,1,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-25,1638,540,103,507,47,120,73,58,301,56,18,0,3,25,23,2,3,2,0,1,1,0,3,7,2,0,7,0,2,6,0,0,1,3,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-26,1268,248,34,239,38,70,24,76,26,25,20,4,14,9,29,2,1,4,0,3,0,6,0,9,1,0,6,0,9,3,0,0,2,1,6,0,0,11,0,1,5,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-27,1253,128,25,153,26,47,21,48,16,11,13,11,1,3,18,0,1,1,0,2,0,1,1,0,0,0,12,9,2,1,0,0,0,1,1,0,0,12,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-28,2672,225,502,256,68,83,126,64,32,47,12,336,0,17,28,12,7,4,0,4,1,6,10,4,3,40,4,0,4,4,2,0,0,1,9,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-29,562,68,136,66,5,25,19,47,8,5,0,190,0,0,10,10,10,0,0,2,0,2,0,0,0,7,3,0,2,2,4,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-30,1676,447,392,470,147,235,56,168,43,75,45,144,0,34,29,13,19,7,2,9,19,14,7,13,3,18,7,0,8,7,9,0,4,1,1,0,0,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,63,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-10-31,2600,410,200,543,53,167,99,119,23,59,21,220,2,23,17,8,15,5,1,5,2,8,0,1,2,27,4,1,5,3,1,0,1,0,9,0,0,18,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,6,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-01,1406,378,618,321,69,107,100,137,34,41,29,255,2,17,42,15,8,5,4,8,6,8,6,10,0,45,8,0,2,0,0,2,23,2,10,0,0,14,0,7,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-02,1044,134,377,208,53,109,118,106,18,54,30,5,0,15,41,18,2,4,3,5,0,8,1,8,1,28,4,0,3,14,1,0,3,1,1,0,0,7,0,0,1,0,0,0,9,0,0,0,0,0,0,0,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-03,1385,238,243,150,59,127,131,87,22,17,9,11,0,26,41,16,2,2,0,5,0,6,0,3,2,13,7,0,4,4,0,0,1,1,1,0,0,5,0,0,3,0,0,0,5,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-04,1276,264,621,164,102,251,96,249,22,91,39,53,0,39,7,21,7,7,0,7,0,5,0,2,7,40,8,0,3,7,0,1,1,1,2,0,0,4,0,0,0,3,0,0,2,0,2,0,0,0,10,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-05,1409,383,495,218,82,185,112,64,30,142,22,394,0,22,52,10,4,10,0,5,0,8,3,2,8,33,3,1,16,17,0,2,0,5,4,0,0,8,0,10,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-06,1466,325,236,153,60,218,82,47,19,66,35,111,3,14,57,14,6,7,0,1,0,0,2,4,8,22,5,0,3,8,0,6,0,3,1,0,0,0,0,13,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-07,1343,277,295,241,24,153,36,65,24,42,24,181,3,43,17,14,4,4,0,4,0,0,1,2,2,35,5,0,4,22,0,9,0,1,7,0,0,0,0,7,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-08,1915,630,346,308,93,197,22,91,41,55,41,15,0,39,35,11,20,4,1,10,0,3,2,5,4,38,1,1,3,4,0,3,0,1,1,0,0,0,0,8,0,6,7,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-09,1738,627,50,277,25,89,27,34,20,9,19,54,0,21,20,6,3,3,15,36,0,3,0,0,7,0,0,1,5,10,0,0,0,0,6,0,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
