title
"XSEDE Utilization (%): by Node Count"
parameters
"Resource =  SDSC-COMET"
start,end
2015-08-01,2016-01-31
---------
Day,"[1] XSEDE Utilization (%)","[2] XSEDE Utilization (%)","[8] XSEDE Utilization (%)","[4] XSEDE Utilization (%)","[12] XSEDE Utilization (%)","[16] XSEDE Utilization (%)","[40] XSEDE Utilization (%)","[72] XSEDE Utilization (%)","[6] XSEDE Utilization (%)","[3] XSEDE Utilization (%)","[20] XSEDE Utilization (%)","[10] XSEDE Utilization (%)","[64] XSEDE Utilization (%)","[24] XSEDE Utilization (%)","[18] XSEDE Utilization (%)","[5] XSEDE Utilization (%)","[30] XSEDE Utilization (%)","[42] XSEDE Utilization (%)","[32] XSEDE Utilization (%)","[22] XSEDE Utilization (%)","[15] XSEDE Utilization (%)","[11] XSEDE Utilization (%)","[7] XSEDE Utilization (%)","[9] XSEDE Utilization (%)","[70] XSEDE Utilization (%)","[25] XSEDE Utilization (%)","[14] XSEDE Utilization (%)","[48] XSEDE Utilization (%)","[21] XSEDE Utilization (%)","[60] XSEDE Utilization (%)","[55] XSEDE Utilization (%)","[50] XSEDE Utilization (%)","[17] XSEDE Utilization (%)","[36] XSEDE Utilization (%)","[67] XSEDE Utilization (%)","[26] XSEDE Utilization (%)","[43] XSEDE Utilization (%)","[28] XSEDE Utilization (%)","[71] XSEDE Utilization (%)","[13] XSEDE Utilization (%)","[19] XSEDE Utilization (%)","[51] XSEDE Utilization (%)","[65] XSEDE Utilization (%)","[56] XSEDE Utilization (%)","[27] XSEDE Utilization (%)","[41] XSEDE Utilization (%)","[33] XSEDE Utilization (%)","[49] XSEDE Utilization (%)","[54] XSEDE Utilization (%)","[29] XSEDE Utilization (%)","[58] XSEDE Utilization (%)","[35] XSEDE Utilization (%)","[37] XSEDE Utilization (%)","[52] XSEDE Utilization (%)","[57] XSEDE Utilization (%)","[45] XSEDE Utilization (%)","[39] XSEDE Utilization (%)","[68] XSEDE Utilization (%)","[46] XSEDE Utilization (%)","[44] XSEDE Utilization (%)","[34] XSEDE Utilization (%)","[38] XSEDE Utilization (%)","[23] XSEDE Utilization (%)","[66] XSEDE Utilization (%)","[31] XSEDE Utilization (%)","[63] XSEDE Utilization (%)"
2016-01-08,16.059425845,4.550273743,15.160982852,3.917179184,2.684250029,4.402005363,0.049041040,3.986446310,1.691657194,1.218361971,0.777223962,0.216446119,0,0.533053515,0.754448671,1.361474847,0,1.470269325,0.000816136,0.044967646,0.033237510,1.411945346,0.623685310,0,0,0,0,0,0,0,0,0.018460226,0.193775869,1.589388772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-09,17.074344495,4.057818156,9.026432128,3.415525051,1.850654366,2.930307791,0.001457386,2.540792235,1.578596829,4.573789277,3.195306725,0.512192246,0,0.853474408,0.376016527,1.311647429,0.002258948,0,0,0.696424057,0.000546520,1.676674664,0.551533780,0,0,0.710217606,0,0,0,0,0,0,0,0.070610353,0,0,0,0,0,0,0,0,0,0,0,0,0.144702037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001148302,0
2016-01-10,16.322823294,1.683249279,8.440757267,2.578608971,3.265717908,3.890025659,0,0.878803778,2.492239419,4.283867830,2.435158463,0.667513162,0.021647037,1.311982628,0.299427247,1.233243103,0,0,0,0.594665730,0.016450245,1.565070465,1.379588944,3.037830098,0,0.705025677,0,0,0,0,0,0,0.276371400,0.252688877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019860528,0,0,0
2016-01-11,16.843208508,3.137206847,7.140297698,2.413705741,3.681903638,6.951993704,0.623129682,6.186734872,3.219500554,4.973754299,2.111084386,0.580938365,0,1.415675644,0.519314008,1.064866431,0,0.000561094,0.024931011,0.363642108,0.000163956,1.556126368,0.385705111,2.664578961,0,0,0,0,0.641317258,0,0,0.005283024,0.003035006,0.367720357,0,0,0,0,0,0.002170895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-12,15.071923331,3.528387439,5.463963717,2.861536185,5.075638335,5.213575059,2.929224470,3.634225254,2.640207823,4.751512038,1.875437216,0.689647231,0.001049318,0.997318410,0.248983473,0.792617602,0,1.010682640,0.008841478,0.163585507,0,1.789354278,0.717171168,0.158665617,0,0,0,0,1.096912528,0,0,1.277277412,0,0,0,0,0.000966129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-13,12.968719258,7.895266173,5.729484860,4.927320177,6.234005188,7.460368810,7.377603866,8.463361315,2.790959834,2.346112787,2.098247247,1.201547990,0.012708406,2.507505538,0.133831759,0.851380627,0,1.744006500,0.006140450,0.179135816,0.447226230,1.693093329,0.637181315,0.051329136,0,0.123725999,0.150407093,0.010201702,1.101924114,0,0,2.553583220,0,0.276189227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14,16.696851855,8.523568391,5.180147487,5.924223204,3.757133905,5.565844692,6.294838913,5.948102483,1.536390929,2.127993107,2.075427014,3.894590912,0.001049318,2.068278536,3.300137723,1.213519815,0.003060511,0,1.571994870,0,0.294291783,1.821256449,0.271535311,0.961136980,0,0.467426211,0.000782134,0,1.101783841,0,0,0,0,0.356724379,0,0,0,0,0,0.000426285,0.872476299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15,16.254523407,5.216225106,5.222873200,3.623943422,3.401130932,6.490371542,6.318885783,6.376486534,1.581573540,0.572887519,4.588264162,5.162267793,0,1.261265594,4.609937915,1.568617979,0.120762650,0,1.459776146,0.000133597,0.132294217,1.771492801,0.411502656,0.033403288,0,0.009503368,0.014392899,0,1.097932698,0.042264195,0,2.455331118,0.764026730,0,0,0,0,0,0,0,1.039195186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16,12.526538125,1.821853986,4.435024867,2.064669082,3.843411158,5.502623295,6.294960359,2.710519412,1.066081526,1.307767139,5.636938424,3.926701990,1.309937433,2.483240061,1.020669377,1.097757812,0.382964615,0,0.814737088,0,0.395288635,1.116449398,0.486251385,3.498622770,0,0,0.010380232,0,3.282206410,0,0,2.770976640,0.891920252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17,10.702650138,2.098805918,2.716956204,2.130234448,4.138284074,4.108390654,6.293867329,0.204442113,1.040052612,1.302618923,2.098793776,6.601005350,0.415879678,1.823189927,0.492742218,0.830145301,0.190371050,0,0,0,2.313509240,1.154249738,0.922943765,2.353073627,0,0,0,0,0.643625393,0,0,4.046310864,0.343915778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001967471,0,0,0,0,0,0,0,0,0,0
2016-01-18,11.338829218,4.048341504,2.311788304,2.117127702,8.179899732,4.828523959,6.293478689,3.953742567,1.000378920,1.557071237,2.098915222,5.572679851,0.902257974,2.924900898,0.000229538,1.111651555,0,0,0,1.255086277,0.058477615,1.150716187,1.358964509,0.851521511,0,0,0,0,0,0,0,1.833179096,0,0.375174886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19,13.051327569,3.017859036,2.849762938,1.711265120,11.835155066,5.485173529,7.384477864,0.485834208,1.808022181,2.740016906,2.376413664,5.095750271,0,1.758948350,0,1.312913542,0.018545237,0,0,2.308165488,0.297844162,1.154249738,4.555863419,0.010640740,0,0.795505057,0,0,0.683909365,0.016759939,0.164086483,1.502838259,0.008403042,1.340153900,3.198601638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-20,11.785569829,2.812806051,3.689188145,1.749550633,10.242100968,4.293760448,11.120924174,0,2.937328757,3.019365017,13.710942054,2.720897212,0,0.523187012,0.412534977,1.077044713,0,0,0.048832142,1.661865800,0.885179841,0.784816342,2.644315229,0.277151102,0,2.146942158,0,0.051853795,1.101783841,0,4.389856229,0.617840591,0.016083466,0,1.543887359,0.059443133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-21,15.679007484,3.251468353,3.866241110,2.451901397,9.864703568,4.930103766,11.851050283,0.000437216,2.177928617,1.910115716,4.159452597,4.175611364,0.916443204,1.349801795,0.196277107,0.602923635,0.142495919,1.123691996,0.486086818,2.912810669,1.041921709,0.577124869,2.788095451,0.193232992,0,0.127111388,0,0,0.416344220,0,0.097055834,0.003188032,0,0,4.915727254,1.364113326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-22,14.614280479,4.991334638,6.682338449,2.499477764,9.170004081,4.346362364,7.359678018,2.475734523,5.718848374,1.835909263,8.627008761,3.155993755,0.771831643,0.447184330,0.438647692,0.735709711,0.207568206,1.602789437,0.391104116,2.263745573,0.806517430,0.574840416,0.313528067,0.637728445,0,0,0,0,0,0,4.497666361,0,0,0,0.073518449,0.933470328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-23,11.848228565,5.692042180,10.445683232,1.829342519,5.885332867,3.229878363,11.528919394,4.502710738,3.519463390,2.841543882,3.227223479,2.956762991,1.817729584,0,0.542038300,0.477230156,0.071830914,1.089006208,1.994034436,3.882086540,0.000200391,0.577124869,0,0.812844307,0,0,0,0,0,0,0,0.032943000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-24,9.034024654,3.765275856,6.889408684,3.161772254,9.003337414,2.735474716,9.517265170,8.455054215,4.849714352,3.478377856,4.273140858,2.959234490,0,0,0.534179346,2.331623328,1.200558179,0,1.304904587,5.444091028,0,0.572402328,0.351350878,0.563603970,1.428875918,0,0.000306051,0,0,0,0,0,0.130082024,0,0,0,0,0,0,0,0.516332433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-25,12.508192003,3.597904807,3.761134429,3.882269933,5.133729742,1.943754609,10.962797790,3.739025883,4.458482715,2.946747114,7.590005729,3.650357306,0,0,1.174274222,1.742171396,0.082196572,1.224102250,0.494112160,5.526197734,0.197812828,0.577124869,0.412548340,0.235112802,3.062933572,1.198760739,0.000238037,0.972105631,0,0,0,0.018915659,0.167338276,0,2.671075259,0,0,0,0,0,0.484500089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-26,13.532679796,3.641577748,4.296762654,6.160346457,3.257257782,2.648556213,9.267031988,0.628891221,3.571827271,3.131379707,9.703470528,5.541710397,0,0,0.416579224,1.556139120,0,1.181790690,1.678908709,4.823027191,0.786988458,0.233642053,0.916002345,0,2.173430149,0,0,0.706132680,0,0,5.554960459,0.000364347,0,0,0.261281379,0,0,0,0,0,0.006034188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-27,15.663873778,4.234515292,3.792905445,6.611456065,3.364419377,4.070362607,9.738714977,1.374825114,3.153863530,1.368722310,5.783041373,6.383678716,0,0.401772181,2.048902588,0.392941624,0.262493442,1.203035735,1.185146322,4.853499913,0.589357803,0.577124869,0.889146363,0.004514253,2.802067548,0,0,0.304593681,0,0.002623295,3.789118673,0.000364347,0.005399005,0.424449108,0.992966901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-28,12.761198491,4.458754737,3.191515099,5.779174445,3.830848490,3.702158871,6.122235831,2.028593914,2.256857001,1.311897007,2.743298447,6.590099239,0.026932494,1.409292293,0.493813396,0.476446820,0,3.302597062,0.229878354,1.877592936,2.286028404,0.545710303,0.620650313,0.318183806,7.241168241,0.002186079,0,0.020228518,0,0,1.386335430,0.386055485,1.799996229,0,5.326771453,0,0,0,0,0,0.076644542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-29,10.497944093,4.759743810,3.372711886,4.283194381,2.133117640,2.322024027,10.079986200,1.042453655,6.788686312,1.183087764,3.236137836,4.598168312,0.002487275,0,0.000426285,0.394745149,0,4.536288912,0.403482187,4.031658068,3.147953830,0.563651945,0.392119431,0.218214411,4.372237042,0,0.201755667,0.475195290,0,0,5.771248688,0.748732074,0.323093985,0,0,0,0,0,0,0.008746748,0.872372451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-30,8.151289195,6.234771546,3.814465039,2.538895201,3.129066107,5.775076750,14.127195798,5.371152501,6.484675586,0.614525038,3.104086520,3.891821878,0.002837048,0,0.370682494,0.406061150,0.001912819,2.199384983,0.002331818,5.551994670,0.807737991,0.552917687,0,0.461350122,0,0,1.248033740,0,0,0,2.681493138,1.015190817,0.892426083,0,3.762256617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-31,8.224980416,5.807960243,6.153725070,2.935824015,2.548837006,5.549220790,13.288980203,5.925236097,1.655284482,0.593531392,7.474179984,3.565221668,0,0,0,0.421834312,0,1.406330156,0,2.006524235,0.066611650,0.567158780,0,0.971990862,5.360994520,0.000151814,0.734522560,0,0,0,3.760062030,0.359336744,0.530558352,0,2.556871457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634913868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
---------
