title
"Wall Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-COMET"
start,end
2015-08-01,2016-01-31
---------
Day,"[55] Wall Hours: Per Job","[3] Wall Hours: Per Job","[28] Wall Hours: Per Job","[67] Wall Hours: Per Job","[37] Wall Hours: Per Job","[5] Wall Hours: Per Job","[18] Wall Hours: Per Job","[11] Wall Hours: Per Job","[6] Wall Hours: Per Job","[22] Wall Hours: Per Job","[40] Wall Hours: Per Job","[9] Wall Hours: Per Job","[20] Wall Hours: Per Job","[16] Wall Hours: Per Job","[14] Wall Hours: Per Job","[15] Wall Hours: Per Job","[12] Wall Hours: Per Job","[42] Wall Hours: Per Job","[27] Wall Hours: Per Job","[8] Wall Hours: Per Job","[26] Wall Hours: Per Job","[24] Wall Hours: Per Job","[70] Wall Hours: Per Job","[17] Wall Hours: Per Job","[7] Wall Hours: Per Job","[30] Wall Hours: Per Job","[43] Wall Hours: Per Job","[51] Wall Hours: Per Job","[2] Wall Hours: Per Job","[49] Wall Hours: Per Job","[64] Wall Hours: Per Job","[72] Wall Hours: Per Job","[1] Wall Hours: Per Job","[13] Wall Hours: Per Job","[21] Wall Hours: Per Job","[19] Wall Hours: Per Job","[4] Wall Hours: Per Job","[10] Wall Hours: Per Job","[41] Wall Hours: Per Job","[71] Wall Hours: Per Job","[65] Wall Hours: Per Job","[60] Wall Hours: Per Job","[25] Wall Hours: Per Job","[36] Wall Hours: Per Job","[57] Wall Hours: Per Job","[48] Wall Hours: Per Job","[32] Wall Hours: Per Job","[33] Wall Hours: Per Job","[50] Wall Hours: Per Job","[39] Wall Hours: Per Job","[56] Wall Hours: Per Job","[29] Wall Hours: Per Job","[35] Wall Hours: Per Job","[58] Wall Hours: Per Job","[52] Wall Hours: Per Job","[45] Wall Hours: Per Job","[54] Wall Hours: Per Job","[46] Wall Hours: Per Job","[38] Wall Hours: Per Job","[23] Wall Hours: Per Job","[68] Wall Hours: Per Job","[66] Wall Hours: Per Job","[34] Wall Hours: Per Job","[31] Wall Hours: Per Job","[44] Wall Hours: Per Job","[63] Wall Hours: Per Job"
2016-01-08,0,4.53111951,0,0,0,8.89704286,2.39663750,7.33955000,4.16038710,0.93500000,0.56080000,0,1.97518889,6.29267000,0,0.33786667,8.52697500,16.01330000,0,8.93716392,0,10.16000000,0,1.04282000,3.70518182,0,0,0,3.32504345,0,0,6.33180000,3.42884654,0,0,0,7.22530000,2.47527500,0,0,0,0,0,1.68299167,0,0,0.00585000,0,0.16890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-09,0,9.05729091,0,0,0,24.00000000,2.38895000,11.62090000,10.02935000,7.24030000,0.01670000,0,9.13538750,5.23610000,0,0.01670000,3.91927778,0,0,10.53329388,0,3.25344000,0,0,2.25261875,0.01720000,0,0,4.96312246,0,0,1.07616667,8.60980645,0,0,0,6.50999167,4.68596000,0,0,0,0,1.44392222,0.89720000,0,0,0,2.00580000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01690000,0,0
2016-01-10,0,6.94897979,0,0,0,10.25699091,3.80470000,10.84736667,9.50042000,6.18235000,0,17.15586667,3.27629412,5.05526364,0,0.50170000,4.78804615,0,0,10.49223043,0,3.57235714,0,3.71835000,3.21979286,0,0,0,2.69225664,0,0.15470000,0.42949231,13.24614640,0,0,0,3.78063718,3.39274444,0,0,0,0,1.43336667,3.21080000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39500000,0,0,0,0,0,0
2016-01-11,0,2.85112143,0,0,0,13.91750000,1.19977273,10.78536667,5.84416429,3.78055000,1.01801429,15.04796667,9.65694000,8.28156250,0,0.00500000,3.26404884,0.00610000,0,6.69315246,0,1.17316087,0,0.08170000,4.20086667,0,0,0,1.17437349,0,0,1.51178077,7.61566363,0.07640000,2.79396000,0,4.60052667,3.79635714,0,0,0,0,0,4.67250000,0,0,0.02227500,0,0.02415000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-12,0,3.08302383,0,0,0,8.05721111,1.58187500,9.30138750,5.92027941,3.40140000,1.59517143,1.34408333,8.57900000,6.48069565,0,0,5.69069118,11.00780000,0,6.50895417,0,2.71555714,0,0,6.69515714,0,0.01030000,0,1.29953736,0,0.00375000,1.92412500,4.18260857,0,11.94695000,0,4.67493286,5.25785000,0,0,0,0,0,0,0,0,0.12640000,0,1.16856000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-13,0,11.17922500,0,0,0,2.78182143,1.13370000,23.46936667,10.13250952,3.72470000,12.05290000,1.30445000,15.99703333,11.22589474,4.91440000,3.40965000,9.50560800,18.99470000,0,5.64848448,0,15.93103333,0,0,8.32778000,0,0,0,2.36671717,0,0.09080000,3.36066250,4.15937444,0,8.00103333,0,4.81613846,4.99669091,0,0,0,0,0.56597500,1.16983333,0,0.04860000,0.04390000,0,2.12382727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-14,0,3.31098469,0,0,0,3.46945625,1.74724167,4.45515882,6.16496842,0,14.39754000,9.77028000,6.78130000,5.68312857,0.00853333,2.24367500,6.82009048,0,0,4.62814063,0,19.71065000,0,0,5.91480000,0.02330000,0,0,2.80102112,0,0.00375000,3.43548182,3.36126035,0.00375000,24.00000000,1.61580769,7.44499011,6.36265000,0,0,0,0,1.42546667,4.53280000,0,0,11.23585000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-15,0,3.01220000,0,0,0,8.44175294,4.88141667,14.73368000,5.48087273,0.00280000,7.22628000,1.69780000,4.99727619,9.27798500,0.09406000,2.01725000,7.20283889,0,0,3.64200000,0,12.01985000,0,6.85286667,3.36138750,0.61380000,0,0,4.23069220,0,0,6.75200000,3.26933087,0,5.97902500,4.16990000,3.98494327,6.05494615,0,0,0,0.16110000,0.17390000,0,0,0,5.21687500,0,3.20905714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-16,0,4.86361463,0,0,0,10.04316000,4.32310000,11.60702500,1.53355094,0,8.99865000,22.22791250,11.72073636,9.83249375,0.11306667,12.05470000,8.61828235,0,0,5.17540612,0,11.83262500,0,24.00000000,7.94395000,1.45987500,0,0,3.28105906,0,3.12093333,0.95671667,5.88189075,0,2.97898750,0,8.74501852,16.32936364,0,0,0,0,0,0,0,0,11.64670000,0,3.62160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-17,0,11.03463333,0,0,0,10.84977143,6.26110000,24.00000000,5.66383571,0,5.53666154,7.03522353,6.85765714,6.52550556,0,17.63820000,6.06736154,0,0,8.63086667,0,8.68752500,0,9.25420000,5.48300909,2.90280000,0,0,1.51431861,0,2.97250000,0.64945000,5.19133702,0,4.67333333,0,0.44374026,7.94621842,0,0,0,0,0,0,0,0,0,0,3.70189000,0,0,0,0,0,0,0.01000000,0,0,0,0,0,0,0,0,0,0
2016-01-18,0,9.89259583,0,0,0,10.17029000,0.00580000,11.96327500,7.62689000,5.21932000,5.99768333,2.54588824,16.00213333,6.00207826,0,0.89165000,2.49454000,0,0,1.94394118,0,6.96858750,0,0,2.40017027,0,0,0,0.86860844,0,6.44890000,12.55970000,5.46399335,0,0,0,0.55151412,9.10416071,0,0,0,0,0,2.38360000,0,0,0,0,16.77140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-19,1.36470000,3.76394324,0,10.91915000,0,10.00964167,0,24.00000000,4.75322759,9.59862000,7.67715455,0.04507500,6.03925556,11.20150714,0,4.54155000,6.73367463,0,0,3.07451321,0,16.76280000,0,0.22610000,4.37822206,0.14140000,0,0,0.86496842,0,0,1.54335000,2.22519538,0,14.89750000,0,4.77317561,9.71250417,0,0,0,0.12780000,1.61732222,8.51445000,0,0,0,0,6.87460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-20,18.25540000,4.38469048,0,3.51363333,0,8.95788182,2.62097500,10.87896667,11.78641579,4.31932500,14.13098889,0.45440645,11.61468889,1.88859385,0,6.74860000,8.87338409,0,0,2.45287791,1.04580000,3.32396667,0,0.43280000,4.80006389,0,0,0,1.06868007,0,0,0,4.98832271,0,24.00000000,0,2.17476848,5.92689048,0,0,0,0,3.02183846,0,0,0.12355000,0.09971429,0,5.65250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-21,0.80720000,10.04325517,0,8.39050000,0,9.19336667,0.55422222,24.00000000,5.18890938,8.65218571,12.32079091,0.51691579,2.79808529,10.84243846,0,5.29573333,6.06520323,6.11930000,0,1.92236174,24.00000000,8.57573333,0,0,7.92164783,2.17280000,0,0,2.10078023,0,3.27515000,0.00280000,4.89513266,0,9.06920000,0,1.72024172,7.95871250,0,0,0,0,1.16290000,0,0,0,0.69486000,0,0.00973333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-22,18.70375000,11.19757600,0,0.50190000,0,5.60905000,1.85791667,11.95250000,9.27670213,5.88367500,8.41654000,6.48272000,10.96204444,6.90347778,0,8.19853333,8.73901500,4.36417500,0,5.02758158,16.42330000,2.13082500,0,0,2.56108750,0.31650000,0,0,3.45944848,0,5.51670000,0.98306875,8.21822974,0,0,0,6.49637500,8.02043333,0,0,0,0,0,0,0,0,1.86360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-23,0,9.84724091,0,0,0,1.98458182,4.59166667,24.00000000,9.93791852,5.04495000,10.98705833,10.32855000,3.88488947,10.26024444,0,0.00610000,8.97394800,11.86080000,0,9.33256719,0,0,0,0,0,1.09530000,0,0,4.24066352,0,4.33073333,1.68277647,7.88774613,0,0,0,4.64896667,9.66100714,0,0,0,0,0,0,0,0,14.25235000,0,0.10046667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-24,0,16.57446875,0,0,0,14.22103333,3.39382500,11.90180000,9.99302973,11.31975000,10.88394000,5.72922000,7.51809231,9.77591250,0.01000000,0,15.60033182,0,0,6.15525313,0,0,4.66875000,3.50030000,7.65343333,1.07682941,0,0,3.48661579,0,0,6.71472500,4.58705142,0,0,1.24312000,4.95315479,10.41286154,0,0,0,0,0,0,0,0,18.65360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-25,0,11.23300000,0,9.11835000,0,7.24490000,5.96844000,24.00000000,7.08155417,10.44588182,13.93006667,2.39000000,9.13677368,4.27476154,0.00780000,6.03250000,8.89535000,6.66610000,0,4.57578298,0,0,10.00795000,4.50280000,5.39188000,0.62670000,0,0,2.47121021,0,0,2.96941250,3.16218328,0,0,5.83235000,6.62651940,7.95151905,0,0,0,0,3.65573333,0,0,0.57900625,7.06330000,0,0.08655000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-26,11.55027500,14.92102188,0,0.89195000,0,10.95139231,2.64665000,4.85805000,17.01975000,14.32627143,9.63434545,0,14.79586000,4.45424706,0,24.00000000,13.79627778,6.43570000,0,3.56070870,0,0,14.20310000,0,14.96485000,0,0,0,2.42122413,0,0,0.57078571,3.34067030,0,0,0.14530000,9.03201923,9.74999615,0,0,0,0,0,0,0,0.96135714,24.00000000,0,0.00330000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-27,15.75720000,9.07403478,0,3.38970000,0,5.13561429,5.20694000,24.00000000,6.87001429,16.81958333,10.12471818,0.04588000,6.96156316,4.84881667,0,17.97310000,6.41258500,4.36756667,0,3.44251270,0,3.82890000,3.66222000,0.14530000,11.62090000,4.00250000,0,0,2.01355156,0,0,1.45578333,4.66146412,0,0,0,4.81583439,9.41984194,0,0,0,0.02000000,0,1.79780000,0,0.96756667,16.94170000,0,0.00330000,0,0,0,0.00310000,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-28,5.76515000,6.45284194,0,18.18415000,0,8.71784000,2.50988000,22.69360000,3.91052045,6.50670000,3.33399524,2.69536667,4.82651538,4.60194783,0,9.95924286,8.59011765,8.99250000,0,5.53002121,0,5.37222000,23.66000000,12.10867500,13.51953333,0,0,0,2.48733293,0,0.09625000,1.28884000,4.74793061,0,0,1.84530000,3.37197143,7.53644000,0,0,0,0,0.01000000,0,0,0.09635000,1.09540000,0,1.76600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-29,24.00000000,9.49458947,0,0,0,18.05720000,0.01080000,23.43970000,12.62364634,11.97560000,5.48928571,11.09110000,4.35393529,2.65547200,6.59220000,24.00000000,10.16432500,7.05810000,0,3.93574694,0,0,3.17465556,4.34695000,12.81220000,0,0,0,3.19251818,0,0.01780000,0.66230000,6.21183522,0.30780000,0,21.00310000,2.44913200,8.76410833,0,0,0,0,0,0,0,4.52860000,1.92260000,0,3.42500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-30,11.15110000,5.20571111,0,12.84335000,0,12.38323333,9.42030000,22.99330000,15.44974063,23.08822000,7.02428696,11.72440000,4.43730000,10.31933750,20.38930000,6.15820000,9.17538462,11.97720000,0,8.07818148,0,0,0,12.00680000,0,0.02920000,0,0,6.42349910,0,0.01015000,8.53117500,5.71223698,0,0,0,2.13491250,12.71625714,0,0,0,0,0,0,0,0,0.01665000,0,3.09593333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-01-31,10.42426667,8.22741818,0,8.72845000,0,19.29640000,0,23.58560000,12.61988000,6.95351667,7.59864500,12.35075000,9.49718333,12.20400769,24.00000000,0.67710000,13.88022857,7.65845000,0,1.52986870,0,0,3.50332000,7.13820000,0,0,0,0,5.51201867,0,0,7.52898000,6.58948493,0,0,0,2.77471653,11.64910714,0,0,0,0,0.00280000,0,0,0,0,0,3.28750000,0,0,0,0,5.00750000,0,0,0,0,0,0,0,0,0,0,0,0
---------
