Day,[40] Wait Hours: Per Job,[67] Wait Hours: Per Job,[64] Wait Hours: Per Job,[22] Wait Hours: Per Job,[52] Wait Hours: Per Job,[48] Wait Hours: Per Job,[12] Wait Hours: Per Job,[58] Wait Hours: Per Job,[53] Wait Hours: Per Job,[7] Wait Hours: Per Job,[39] Wait Hours: Per Job,[24] Wait Hours: Per Job,[55] Wait Hours: Per Job,[26] Wait Hours: Per Job,[3] Wait Hours: Per Job,[15] Wait Hours: Per Job,[56] Wait Hours: Per Job,[31] Wait Hours: Per Job,[35] Wait Hours: Per Job,[4] Wait Hours: Per Job,[5] Wait Hours: Per Job,[8] Wait Hours: Per Job,[42] Wait Hours: Per Job,[16] Wait Hours: Per Job,[20] Wait Hours: Per Job,[50] Wait Hours: Per Job,[6] Wait Hours: Per Job,[32] Wait Hours: Per Job,[18] Wait Hours: Per Job,[28] Wait Hours: Per Job,[60] Wait Hours: Per Job,[21] Wait Hours: Per Job,[30] Wait Hours: Per Job,[13] Wait Hours: Per Job,[14] Wait Hours: Per Job,[38] Wait Hours: Per Job,[19] Wait Hours: Per Job,[43] Wait Hours: Per Job,[49] Wait Hours: Per Job,[9] Wait Hours: Per Job,[11] Wait Hours: Per Job,[17] Wait Hours: Per Job,[46] Wait Hours: Per Job,[25] Wait Hours: Per Job,[54] Wait Hours: Per Job,[2] Wait Hours: Per Job,[70] Wait Hours: Per Job,[72] Wait Hours: Per Job,[45] Wait Hours: Per Job,[41] Wait Hours: Per Job,[1] Wait Hours: Per Job,[36] Wait Hours: Per Job,[27] Wait Hours: Per Job,[62] Wait Hours: Per Job,[34] Wait Hours: Per Job,[57] Wait Hours: Per Job,[44] Wait Hours: Per Job,[65] Wait Hours: Per Job,[29] Wait Hours: Per Job,[23] Wait Hours: Per Job,[63] Wait Hours: Per Job,[59] Wait Hours: Per Job,[10] Wait Hours: Per Job,[61] Wait Hours: Per Job,[47] Wait Hours: Per Job,[68] Wait Hours: Per Job,[37] Wait Hours: Per Job,[33] Wait Hours: Per Job,[66] Wait Hours: Per Job
2016-06-27,0,0,0.00875000,0.03610000,0,0.00000000,2.04957000,0,0,0.01190000,0,0,0,0,0.02125104,0.10355000,0,0,0,0.15412051,0.40057143,0.10994792,0,0.44548261,0.94250000,0.76338000,0.03992857,23.97600000,0.82515000,0,0.00804000,0,0.24468333,0,0,0,0.01500000,0,0,0.09701111,0.00953333,0.01970000,0,0.04103333,0,0.18617265,0.18830000,0.00530000,0,0,3.88312321,0.00580000,0,0,0,0,0,0,0,0,0,0,0.35660313,0,0,0,0,0,0
2016-06-28,0.49786667,0,1.43632222,0,0,1.42270000,2.47268333,0,0,3.12360000,0,0.94970000,0,0,0.40300294,1.58071111,0,0,0,11.52246458,3.72911667,0.28450046,0,0.93228462,0.02682000,6.37830769,1.96271111,28.37968333,0.02143333,0,0.22116667,0,0.81670000,0,0,0,0,0,0,1.12870000,0.00000000,0,0,0.71463333,0,0.83176987,0.00000000,0.94928000,0,0,2.40607967,0,0,0,0,0,0,0,0,0,0,0,0.55451765,0,0,0,0,0,0
2016-06-29,0.00000000,0,14.35870455,0,0,5.60735000,1.36786667,0,0,0,0,0.00000000,0,1.47750000,4.51594545,7.92259167,0,0,0.67520000,2.02684691,10.70178667,1.49474615,0,8.97650000,6.60567500,6.89588667,10.26112222,24.01355333,2.96732857,2.52843333,0,0,1.20096471,0,3.70670000,0,0,0,0,0,0.00000000,0,0,5.25641667,0.12220000,5.06656186,2.40720000,0.60780000,0,0,5.01221365,9.84030000,0,0,0.69750000,0,0,0,0.60260000,0,0,0,2.71142857,0,0,0,0,0.89220000,0
2016-06-30,0.04227143,0,33.66799167,0,0,0.93250000,0.11187500,0,0,0,0,0.24760000,0,0.01220000,1.24205385,1.29402000,0,0,0.43260000,1.23307368,8.45320789,1.39713310,0.06362000,3.50190667,0.94316923,15.60833750,7.78562381,21.87084444,0.17658000,0.10875000,0.23141818,0,0.01737500,0.00125000,0.01688000,0.21810000,4.43085000,0.12917500,0,0.00780000,9.72586667,0,0,1.09230000,0,0.74285595,0,0.33610000,0.12010000,0.06006000,2.76184031,0.09500000,0,0,0.24280000,0,0.12960000,0,0,0,0,0,3.76630625,0,0.27093333,0,0,0,0
2016-07-01,1.35920000,0,29.07365000,0,0,2.61690000,3.72002857,0,0,0,0,1.22295357,0,0,1.06625808,13.06945000,0,0,0,0.39300482,11.57325897,3.78315753,1.30970000,1.07581034,0.99618000,0.00000000,11.30366914,17.29900000,0.00000000,1.54530000,0.33815000,0,0.06195000,0.00000000,0,1.61172500,0.00000000,1.26860000,0,0,0.03640000,0,0,1.29880000,0,0.79902053,2.22580000,0.52132500,0,1.36030000,0.28189298,1.93463333,0,0,1.48170000,0,1.19530000,0,0,0,0,0,3.56429524,0,0,0,0,0,0
2016-07-02,0,0,0.00830000,0,0,0.29290000,9.41030000,0,0,0,0,0.72190000,0,0,3.14673333,37.38680000,0,0,0,5.19521429,10.60021364,6.18588696,0,2.09321000,4.11238750,0,10.02075390,0.50265000,0,0,0.79900000,0,0.00130000,0,13.18440000,0.00000000,0,0,0,0,9.89030000,0,0,0.58030000,0,0.82150862,0,0,0,0,0.08577748,0.00000000,0,0,0,0,0,0,0,0,0,0,3.47928571,0,0,0,0,0,0
2016-07-03,0.24894000,0,0.00000000,0,0,0.10360000,0.10916667,0,0,0.00470000,0,0.20035000,0,0.52640000,0.13174167,14.11341667,0,0,0,0.36218889,2.52537627,1.51063302,0,0.33117143,0.06839231,0,2.43795215,0.11625000,0,0,4.71870000,0,0.16570000,0.08305000,0.00500000,0.00000000,0,0,0,0,0.00976667,0,0,0.38670000,0,0.03958182,0,0.21250000,0,0,1.68078851,0.22890000,0,0,0,0,0,0,0,0,0,0,1.50529615,0,0,0,0,0,0
2016-07-04,0,0,0.00000000,2.40448889,0,0.23780000,0.12916364,0,0,0,0,2.91440000,0,0,0.82485385,7.47320000,0,0,0,0.01464500,3.83849333,1.99379500,0,0.01693333,0.19867500,0,4.19896829,0.20446667,0,0,0.08046667,0,3.17124000,0,0,0.16390000,0,0,0,0,0.05823333,0,0,0.40000000,0,2.11888349,0,0.00000000,0,0,4.40934438,0.00000000,0,0,0,0,0,0,0,0,0,0,3.87913889,0,0,0,0,0,0
2016-07-05,24.22000000,0,0.90400000,13.37362951,0,0.05970000,1.79978000,0,0,0.00706000,0,3.92255556,0,0,0.16172609,1.25151667,0,0,0,2.22780560,0.49164800,3.71153750,0.15830000,0.80871000,1.43120000,0,0.29272222,0.04700000,0.22310000,0,0.19345000,0,0.55738000,0,0,0.51712000,0,0,0,0.64662500,0.66653750,0,0,0.11412000,0,0.58531527,0,0.15165000,0,0,0.84310360,1.07820000,0,0,0,0,0,0,0,0,0,0,3.02880286,0,0,0,0,0,0
2016-07-06,0.12960000,0,0.25323333,4.44704375,0,0.00000000,0.99072424,0,0,0.01256087,0,4.34893478,0,0,0.55206500,0.00400000,0.22222500,0,0,0.16947164,0.04195000,4.64645600,0.00000000,2.35775625,0.06000000,0.24865714,0.39942500,0.06375000,0.00000000,0,1.78578000,0,0.87196667,0.00740000,9.66920000,0.78437500,0,0,0,0.01916667,1.51910000,0,0,0.15018889,0,12.96807450,0,0.00000000,0,0,6.03942810,0.01080000,0,0.35525000,0,0,0,0,0,0,0,0,6.91226471,0,0,0,0.00940000,0,0
2016-07-07,0,0,1.51422500,16.80333077,0,0,7.86778182,0,0,0.00790000,0,5.85874286,0,0,1.24367143,0,3.94056364,0,0,1.52990000,5.48890000,3.08428000,0,3.51022000,5.86243333,0.08120000,1.37233667,0.39756154,0,0,0.64317778,0,1.53580000,8.90390000,3.30237692,1.39795000,0,0,0,0.00796667,5.58610000,0,0,0.61604444,0,0.44532877,0,0.01670000,0.17530000,0,0.66634265,0.10170000,0,0.12750000,0,0,0,0,0,0,0,0,6.50995556,0,0,0,0,0,0
2016-07-08,2.03527500,0,7.27447368,6.03547059,0,0,6.71515455,0,0,0.01006000,0,17.26004297,0,0,0.15705000,0.23470000,5.95820000,0,0,0.81764314,10.50857500,3.30597455,0,3.46233158,5.63485000,0,3.22741250,0.11088333,0,0,2.48641250,0,0.00000000,0.07170000,13.30080000,0.00000000,0,0,0,0,0.02820000,0,0,2.46226000,0,0.89503486,0,0.06576667,0.38710000,0,0.92340875,3.20155000,0,0.05644000,0,0,0,0,0,0,0,0,0.07872237,0,0,0,0,0,0
2016-07-09,1.24245000,0,12.77940270,23.51861486,0,0,25.45020769,0,0,4.51665000,0,16.86178000,0,0,4.48397500,0.36796000,15.95250000,0,0,2.68835405,7.28071111,1.48330097,0,4.55794545,3.13653333,0,3.45162903,21.88453077,0,0,3.48006667,0,6.05894000,0,20.31080000,7.69345000,0,0,0,0,0,0,0,0.98174000,0,1.62547473,0,0.41720000,0.00000000,0,0.85476984,3.76775000,0,0.08900000,0,0,0,0,0,0,0,0,2.89316901,0,0,0,0,0,0
2016-07-10,0.15332500,0,22.65225600,4.43835000,0,0,21.51242222,0,0,0.00000000,0,12.58162308,0,0,1.42026667,1.04558889,0,0,0,4.02016667,7.32845797,0.38237294,0,3.09956000,4.54200000,0,1.86067639,0.15582857,0,0,0.79397000,0,1.18280000,0,1.70640000,0.00000000,0,0,0,0,0,0,0,0.32647692,0,0.33089461,0,0,0.38125000,0,1.00205252,0.00000000,0,0.33994000,0,0,0,0,0,0,0,0,6.65076129,0,0,0,0,0,0
2016-07-11,0.18343846,0,36.48097222,10.41714783,0,0,5.55862308,0,0,5.09341667,0,17.19795000,0,0,1.88950938,2.67691250,0,0,0,0.91417500,0.42270000,0.34962687,0,0.07299286,0.14197273,0,0.84621622,2.12553333,0,0,0.28840000,0,8.56750000,0,0.00680000,1.74640000,0,0,0,0,0,0,0,0.19150909,0,0.39744466,0,0,0.00000000,0,1.50485933,2.14312500,0,0.00280000,0,0,0,0,0,0,0,0,2.30754831,0,0,0,0,0,0
2016-07-12,1.60372500,0,13.47579231,21.77056984,0,0,9.05525000,0,0,1.31440000,0,0.11640000,0,0,2.88885714,3.15500000,0,0,0,1.42136338,1.02986429,5.74080000,0,1.58901429,3.78915882,3.12760000,0.15328246,1.58884000,0,0,1.74611000,0,1.73390000,0,15.58415000,0.00000000,0.05055000,0,0,0,0.04930000,0,0,0.84410000,0,1.05378642,0,0,0.00000000,0,1.34040341,9.72500000,0,0,0,0,0,0,0,0,0,0,4.73202258,0,0,0.05720000,0,0,0
2016-07-13,0.06792500,0,30.25194444,30.65442167,0,0.15560000,12.99712000,0,0,0.38735000,0,6.03860000,0,0,3.68733226,39.96440000,0,0,0,1.26559429,0.70447500,0.68804365,0,3.34018889,0.47527500,0.16670000,0.23862984,6.26345455,0.00320000,0,0.73747273,0,0.06826250,0,3.40640000,3.86060000,0,0,0,0.06801667,0.09220000,0,0,5.76695000,0,0.69554115,0,0,3.53610000,0,0.71475728,8.18170000,0,0,0,0,0,0,0,0,0,0,0.07972396,0,0,0,0,0,0
2016-07-14,0.00000000,0,52.50954000,5.61523704,0,0,26.23078333,0,0,5.93220000,0,12.11905294,0,0,4.86780816,59.88970000,0,0,0,0.45347731,7.46132500,0.81322233,0,2.44018000,1.03024545,16.11556667,0.91527582,1.17933333,0.58470000,0,0.61976000,0,2.79523333,0.17280000,0,0.00000000,0,0,0,0.35346667,0,0,0,4.56000000,0,2.13060809,0,0.28780000,0.00000000,0,0.84531328,0.20930000,0,0,0,0,0,0,0,0.05110000,0,0,0.71487895,0,0,0,0,0,0
2016-07-15,0,0,78.53317143,25.88540761,0,0,48.40937500,0,0,0.15490000,0,18.03942308,0,8.07360000,8.37472581,48.32237500,0,0,0,2.59652840,7.08711765,3.02616981,0,9.32814000,10.21565714,1.34460000,2.72091379,6.95090000,0,0,1.30580833,8.96030000,4.99550000,0,0,3.04610000,0,0,0,0.00220000,0,0.00093636,0,6.82169231,0,5.85511462,0,0.24577500,0.00000000,0,0.83306527,7.21070000,7.12610000,0,0,0,0,0,0,0,0,0,0.37449111,0,0,0,0,0.06195000,0
2016-07-16,0,0,109.00766250,36.81292903,0,0.04250000,42.45592000,0,0,10.26365000,0,21.89205000,0,0,9.18339545,43.21446667,0,0,0,5.28404396,5.73495000,0.41688560,0,4.11055652,6.76563333,2.20320000,0.52086712,0.04505000,10.26940000,0,0.00000000,0,14.19923333,11.98725000,5.77780000,0,10.26055000,0,0,10.05990000,7.94436667,10.26970000,0,0.01901111,0,1.77127953,0,0.00000000,0,0,0.81255342,0.00000000,0,0,0,0,0,0,0,0,0,0,0.04822196,0,0,0,0,0,0
2016-07-17,0.00860000,0,116.04245294,4.88167627,0,0,0.00915000,0,0,2.16996290,0,0.00000000,0,0,0.07729286,0,0,0,0,13.43110000,0.49418857,0.10191275,0,0.06073333,0.00000000,12.31192500,0.05883085,0.00563333,0,0,0.01315000,0,0.24310000,0,0,0,0,0,0,0.00000000,0.00000000,0,0,0.04868571,0,0.80618295,0,0.00830000,0,0,0.86485880,0,0,0,0.21347917,0,0,0,0,0,0,0,0.06959780,0,0,0,0,0.00030000,0
2016-07-18,0.05445000,0,55.55428000,14.07884912,0,0,0.00701667,0,0,3.62339677,0,0.02415000,0,0,1.69536667,0.09080000,0,0,0,6.75623265,1.45921538,0.32793103,0,0.10700000,3.54531429,15.81170000,0.23478913,0.00560000,0,0,0.60830909,0,0.07780000,0,0,3.60405000,0,0,0,0.52805000,0,0,0,1.61867500,0,0.39769199,0,0.01470000,0,0,0.87594602,1.98140000,0,0,0,0,0,0,0,0,0,0,0.13150200,0,0,0,0,0.00420000,0
2016-07-19,0,0,0.00000000,0,0,0,18.40343333,0,0,0,0,0.00000000,0,0,14.29312500,0,0,0,0,40.89858824,0.10170000,11.57080000,0,109.34323333,55.30165000,0.00000000,8.80067727,0,0,0,0,0,6.78280000,0,0,6.01190000,0,0,0,0,0,0,0,0.00000000,0,5.77084194,0,0.32000000,0,0,6.61514738,0,0,0,0,0,0,0,0,0,0,0,22.79720000,0,0,0,0,0,0
2016-07-20,0.01060000,0,40.21202500,27.55800333,0,0,27.40700000,0,0,0.86500000,0,19.85138667,0,0,4.64155556,0,0,0,0,5.42360125,10.87566471,1.29677788,0,4.55679231,6.39951250,8.40250000,0.31491339,11.84040000,0,0,1.64628889,0,0.90820000,0.04455000,0.15390000,0.00000000,0,0,0,6.00854444,0,0.04776667,0,0,0,5.94694408,0,0.14408333,0,0,2.89223734,11.22610000,0,0,0,0,0,0,0,0,0,0,20.86561731,0,0,0,0,0,0
2016-07-21,0,0,4.92260000,24.49286364,0,0,61.63012500,0,0,0.61546667,0,9.19833333,0,0,7.75426538,0,0,0,0,15.17437264,9.09568462,0.52165669,0,41.25840000,25.04296000,5.16110000,1.28744701,9.73318333,0,0,2.72421429,0,9.09990000,0,0.00000000,0,0,0,0,5.64030000,0.00610000,1.78940000,0,0.33960000,0,5.04778683,0,1.05500000,0,0,2.05264409,0,0,0,0,0,0,0,0,0,0,0,0.08346590,0,0,0,0,0,0
2016-07-22,0,0,17.17111250,0.23636000,0,0,37.53038000,0,0,1.25265000,0,9.60594400,0,0,18.43880000,0,0,0,0,9.64232414,6.39132667,2.46211282,0,23.53361250,43.47843333,7.56843333,4.43455365,2.12810000,0,0,0.93932222,0.23520000,0.22125000,0,0,5.08720000,0,0.33030000,0,0.28922000,0.42780000,0.18936667,0,0.12220000,0,3.62220903,0,1.28420000,0.78420000,0,3.76835401,0.00720000,0,0,0,0,0,0,0,0,0,0,0.09382471,0,0,0,0,0,0
2016-07-23,0,0,43.74161667,0.00000000,0,0,20.69216667,0,0,0,0,16.15794167,0,0,14.32641452,0,0,0,0,22.36823433,8.95172500,7.53866403,0,12.23918333,42.16528333,6.17566667,4.06234371,41.27146667,0,0,4.29254000,0.67445000,69.16670000,0,0,10.64390000,0,0.38546667,0,19.03220000,1.63064167,0.00000000,0,0,0,6.82602764,0,0,4.86030000,0,2.43110805,0,0,0,0,0,0,0,0,0,0,0,0.02398277,0,0,0,0,0,0
2016-07-24,0,0,49.21286154,0,0,0,30.34055000,0,0,0,0,3.33847778,0,0,32.33142000,0.12190000,0,0,0,40.91097581,3.75263000,3.13842277,0,61.21602500,95.61073333,3.46880000,4.58587283,6.40420000,0,0,1.25960833,0.78210000,4.13595000,0.28135000,0,0,0,0,0,0.00280000,1.31390000,0.08830000,0,0,0,1.15086331,0,0.10830000,0.00000000,0,1.23115891,0,0,0,0,0,0,0,0,0,0,0,0.01897592,0,0,0,0,0,0
2016-07-25,0,0,54.50335000,0.12360000,0,0,66.83940000,0,0,0.94590000,0,4.09170000,0,0,45.39568507,0,0,0,0,20.06532571,1.63848750,2.19055343,0,2.50936875,67.10703333,0.34911667,3.26752323,0.74190000,0.01060000,0,1.05367500,0.90410000,0.64810000,0,0.05920000,0,0,0,0,11.30890000,9.02110000,0,0,0.15440000,0,1.30426501,0,0.01080000,0.00000000,0,1.19910529,0,0,2.24457143,0,0,0,0,0,0,0,0,0.09347976,0,0,0,0,0,0
2016-07-26,0.81227500,0,55.19749167,0.06566250,0,0,3.19858000,0,0,0.64250000,0,1.64728333,0,0,18.72615238,20.49765000,0,0,0,27.26847879,1.45248182,3.08755648,0,4.36889231,19.21212222,0.00000000,1.13400526,3.27875000,0,0.00915000,2.17221667,0,1.15006667,33.80890000,37.05860000,0,0.51595000,0.01430000,0,13.24170000,1.56220000,0,0,0.05460000,0,0.63046435,0,0,4.24750000,0,0.99843252,0,0,1.32371875,0,0,0,0,0,0,0,0,0.05302718,0,0,0,0,0,0
2016-07-27,0.87313333,0,45.28166136,0,0,0,8.05820000,0,0,0.09020000,0,6.17598571,0,0,12.24001270,0,0,0,0,7.69015152,6.03311765,5.63776458,0,5.75739231,2.69995000,0.07330000,0.14843333,0.94396000,0,0,3.48405000,0,1.72110000,0,0,0,0.00000000,0,0,0.00000000,0.21833333,0,0,0.21265000,0,0.54439807,0,0.53555714,0.00000000,0,1.51541798,0,0,1.12227500,0,0,0,0,0,0,0,0,0.04507511,0,0,0,0,0,0
2016-07-28,0.34597500,0,71.20106333,0.11396667,0,0,9.64473333,0,0,0.11156667,0,1.65405000,0,0,5.99640000,0,0,0,0,37.51368313,0.11496500,3.33690833,0,4.41291395,18.79860000,0.00000000,4.11396085,1.53433750,6.56924000,0,1.00083333,0,5.36982000,0,0,0,0.00000000,0,0,8.76725000,0.00000000,0,0,0.31540000,0,0.61459031,0,0.56418000,0,0,0.70240091,0,0,2.87220000,0,0,0,0,0,0,0,0,0.05029700,0,0,0,0,0,0
2016-07-29,0.82305000,0,79.62596667,0.22586000,0,0,7.73850000,0,0,0.46275000,0,0.00000000,0,0,15.71281250,6.49440000,0,0,0,6.55011146,12.86642857,2.37458182,0,13.76771818,3.26202500,0.39580000,1.54089000,0.10835000,8.23282000,0,1.98155000,0.28900000,4.33436000,0.02695000,0.03000000,0,2.21780000,0,0,3.58078000,0.00420000,0.00810000,0,0,0,0.84558962,0,0.79566000,0,0,0.95411050,0.17940000,0,1.39728889,0,0,0,0,0,0,0.54590000,0,0.13701952,0,0,0,0,0,0
2016-07-30,2.79860000,0,42.90786667,0,0,0,96.84165000,0,0,8.20600000,0,7.50500000,0,0,19.86320714,12.77470000,0,0,0,11.67485991,5.94685556,5.16522222,0,4.17380000,6.70146667,0.15420000,3.56388082,0,0.00000000,0,0,0,12.14268333,0,0,0,0.00000000,0,0,0,0,3.11706875,0,0,0,0.99067042,0,0.30404286,0,0,1.63781161,0.61895000,0,0.00000000,0,0,0,0,0,0,0.79140000,0,0.07208453,0,0,0,0,0,0
2016-07-31,0.00000000,0,34.68343684,0,0,0,61.34056667,0,0,0.00690000,0,0.00000000,0,0,31.58206154,0.00000000,0,0,0,27.65459301,0.00380000,0.00513333,0,36.88743333,0.00470000,0.00000000,0.19458462,0,8.02242500,0,0,0,0.00610000,0,0.00170000,0,0.00000000,0,0,9.23600000,0,0,0,0,0,0.12712441,0,0.00796000,0,0,1.69065454,0,0,0,0,0,0,0,0,0,0.00386667,0,0.00432500,0,0,0,0,0,0
