title
"Wall Hours: Per Job: by Node Count"
parameters
"Resource =  SDSC-COMET","Queue =  compute"
start,end
2016-02-01,2016-07-31
---------
Day,"[67] Wall Hours: Per Job","[55] Wall Hours: Per Job","[35] Wall Hours: Per Job","[46] Wall Hours: Per Job","[28] Wall Hours: Per Job","[41] Wall Hours: Per Job","[65] Wall Hours: Per Job","[38] Wall Hours: Per Job","[45] Wall Hours: Per Job","[21] Wall Hours: Per Job","[40] Wall Hours: Per Job","[19] Wall Hours: Per Job","[58] Wall Hours: Per Job","[57] Wall Hours: Per Job","[7] Wall Hours: Per Job","[26] Wall Hours: Per Job","[5] Wall Hours: Per Job","[30] Wall Hours: Per Job","[23] Wall Hours: Per Job","[52] Wall Hours: Per Job","[43] Wall Hours: Per Job","[50] Wall Hours: Per Job","[53] Wall Hours: Per Job","[11] Wall Hours: Per Job","[27] Wall Hours: Per Job","[60] Wall Hours: Per Job","[63] Wall Hours: Per Job","[3] Wall Hours: Per Job","[20] Wall Hours: Per Job","[56] Wall Hours: Per Job","[14] Wall Hours: Per Job","[54] Wall Hours: Per Job","[15] Wall Hours: Per Job","[12] Wall Hours: Per Job","[70] Wall Hours: Per Job","[17] Wall Hours: Per Job","[16] Wall Hours: Per Job","[22] Wall Hours: Per Job","[24] Wall Hours: Per Job","[32] Wall Hours: Per Job","[25] Wall Hours: Per Job","[42] Wall Hours: Per Job","[39] Wall Hours: Per Job","[44] Wall Hours: Per Job","[6] Wall Hours: Per Job","[72] Wall Hours: Per Job","[49] Wall Hours: Per Job","[36] Wall Hours: Per Job","[33] Wall Hours: Per Job","[18] Wall Hours: Per Job","[4] Wall Hours: Per Job","[48] Wall Hours: Per Job","[62] Wall Hours: Per Job","[1] Wall Hours: Per Job","[8] Wall Hours: Per Job","[9] Wall Hours: Per Job","[31] Wall Hours: Per Job","[2] Wall Hours: Per Job","[13] Wall Hours: Per Job","[61] Wall Hours: Per Job","[64] Wall Hours: Per Job","[34] Wall Hours: Per Job","[37] Wall Hours: Per Job","[68] Wall Hours: Per Job","[59] Wall Hours: Per Job","[10] Wall Hours: Per Job","[66] Wall Hours: Per Job","[47] Wall Hours: Per Job","[29] Wall Hours: Per Job"
2016-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19560000,0,5.60268889,12.34415714,0,0,0,0,0,11.91830000,0,17.34210000,0,6.33550667,13.90918000,0,2.79635000,0,9.04870000,8.16143571,0,0,6.75977059,0,18.42917500,7.51132500,2.99212727,0,0,0,12.46724000,13.22710000,0,4.87015000,0,0,4.52485843,0,0,2.49662874,7.55584179,0.18330000,0,2.03826253,0,0,4.66643333,0,0,0,0,3.00731489,0,0,0
2016-06-25,0,0,0,0,0,0,0,0,0,0,0.16888182,0,0,0,3.45360000,0,6.47592500,6.08829091,0,0,0,0.23640000,0,0,0,10.88345000,0,8.46158077,9.07221667,0,3.20295000,0,0.06640000,11.88390909,3.73000000,0,5.90606923,0,6.70530000,13.53258571,0,0,0,0,14.29007778,0,0,24.00000000,0,0,7.14295870,3.97190000,0,4.62584650,5.36290703,0,0,4.34299763,0,0,17.05330000,0,0,0,0,15.78116000,0,0,0
2016-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13220000,0,9.57902500,24.00000000,0,0,0,0,0,0,0,0.06670000,0,15.23941176,14.47026667,0,0,0,10.25585000,11.87756667,24.00000000,0,8.35380714,0,8.00330000,11.44831000,0,0,0,0,14.48122000,0.91510000,0,20.66360000,0,0,6.32779118,10.15695000,0,3.93718416,4.86025350,6.66330000,0,3.64102067,0,0,0,0,0,0,0,3.47616667,0.19170000,0,0
2016-06-27,0,0,0,0,0,0,0,0,0,0,0,0.16720000,0,0,1.42135714,0,4.64967059,2.03961111,0,0,0,1.69634000,0,13.91770000,0,6.84400000,0,2.99771495,8.63088000,0,0,0,8.93437500,5.96591538,11.66140000,0.16860000,1.90748000,0.17220000,0,16.87162857,2.92203333,0,0,0,10.42040000,2.29360000,0,12.34670000,0,0.12485000,3.18537273,12.11110000,0,3.35004549,1.38652416,0.11873333,0,2.21861322,0,0,9.57780000,0,0,0,0,2.82312576,0,0,0
2016-06-28,0,0,0,0,0,0,0,0,0,0,0.76103333,0,0,0,0.02760000,0,9.08542000,3.40177273,0,0,0,2.29905000,0,24.00000000,0,4.22531667,0,8.18880303,6.16871429,0,0,0,3.95858333,7.58891111,24.00000000,0,3.14430526,0,6.73030000,10.72062000,1.10203333,0,0,0,6.73430714,0.36628000,0,0,0,0.08926667,3.30390400,10.93650000,0,6.62315019,1.53338828,0.01860000,0,1.64901466,0,0,3.56895000,0,0,0,0,10.56164706,0,0,0
2016-06-29,0,0,0.01343333,0,0.01786667,0,0,0,0,0,3.43830000,0,0,0,0,0.01440000,5.14392500,2.27903684,0,0,0,2.20342941,0,8.32593333,0,0,0,2.42975802,4.52432222,0,0.02190000,0.35580000,2.81925714,10.82357500,10.48060000,0,7.52820000,0,2.56530000,6.61575789,1.77029444,0,0,0,7.29723333,6.57053333,0,17.97810000,0.01360000,5.58084286,3.83809848,8.59963333,0,3.87717363,1.59641067,0,0,1.65923031,0,0,2.55223200,0.01220000,0,0,0,10.87150476,0,0,0.01120000
2016-06-30,0,0,0.01546667,0,0.01180000,0.01616000,0,0.01310000,0.01370000,0,1.45272857,0.06900000,0,0,0,0.01390000,2.13368810,0.56813333,0,0,0.01117500,4.77804000,0,0.86286667,0,3.50211818,0,8.99220000,2.77954667,0,0.02038000,0,5.05283333,5.89506000,0,0,3.72911176,0,0.05603333,8.04746667,0.58864444,0.01572000,0,0.01375000,2.28714179,0.24970000,0,0.01720000,0,4.05605000,6.03097292,10.14744000,0,5.63283056,0.60835986,0.06580000,0,2.38582111,0.46541667,0,3.78718667,0.01140000,0,0,0,6.97363939,0,0.01396667,0
2016-07-01,0,0,0,0,0.02420000,0.02110000,0,0.97625000,0,0,6.25695000,0.87640000,0,0,0,0,3.63435417,2.79150000,0,0,0.02190000,2.36905000,0,7.35700000,0,3.87472222,0,0.95301893,4.25180000,0,0,0,7.40970000,4.47425000,2.50190000,0,0.47610644,0,0.98677679,11.70422000,2.69590000,0.03500000,0,0.04420000,2.26516071,3.10960000,0,2.28036667,0,5.79150000,6.62003000,9.54276667,0,2.14683020,1.93725695,0,0,3.79695015,2.95470000,0,3.28240000,0.02690000,0,0,0,8.19492813,0,0,0
2016-07-02,0,0,0,0,0,0,0,24.00000000,0,0,0,0,0,0,0,0,2.96794409,3.22485000,0,0,0,0,0,21.35570000,0,10.84120000,0,10.52820000,4.30806250,0,16.78310000,0,7.84546667,11.73746000,0,0,5.89632857,0,12.50613333,15.87395000,12.00210000,0,0,0,3.03339419,0,0,24.00000000,0,0,13.63140769,11.39010000,0,8.24639699,2.00027054,0,0,8.03320805,0,0,11.99485000,0,0,0,0,3.04324737,0,0,0
2016-07-03,0,0,0,0,0,0,0,21.08170000,0,0,0.20294000,0,0,0,0.17080000,0.22310000,2.61415972,8.08890000,0,0,0,0,0,4.46317143,0,7.89550000,0,5.05019655,2.51835333,0,0.20830000,0,3.47937143,4.06795000,0,0,6.25953333,0,3.40288000,5.90563333,10.67555000,0,0,0,2.56763318,6.60060000,0,7.84140000,0,0,4.56310385,6.71890000,0,1.80417716,4.02714454,0,0,3.97230269,0.17095000,0,24.00000000,0,0,0,0,1.32787037,0,0,0
2016-07-04,0,0,0,0,0,0,0,0.01560000,0,0,0,0,0,0,0,0,3.95192093,5.66028333,0,0,0,0,0,13.62788000,0,9.96150000,0,5.74583889,13.31676667,0,0,0,5.44620000,2.86812727,0,0,5.26378000,0.87277778,7.11460000,3.98900000,1.93454063,0,0,0,3.63952373,17.39920000,0,24.00000000,0,0,1.34511364,19.02420000,0,3.53662959,5.66886786,0,0,2.27862068,0,0,16.40720000,0,0,0,0,0.90423243,0,0,0
2016-07-05,0,0,0,0,0,0,0,0.54208000,0,0,0.69060000,0,0,0,0.02044000,0,2.76398667,7.23900000,0,0,0,0,0,6.50750000,0,9.57270000,0,3.85749310,4.79448333,0,0,0,0.32128333,1.21215556,0,0,2.86919000,1.02353465,0.54254384,4.49850000,1.86757500,1.90970000,0,0,2.94885484,5.89155000,0,7.59683333,0,1.84940000,0.54781875,7.33180000,0,6.10296092,5.88428923,1.45607500,0,1.11790209,0,0,5.92063333,0,0,0,0,2.93408611,0,0,0
2016-07-06,0,0,0,0,0,0,0,0.98828000,0,0,0.63915000,0,0,0,0.24083478,0,2.26417949,4.25540000,0,0,0,0.53405714,0,2.27428000,0,6.38966667,0,6.21703810,21.83190000,2.09992500,17.70670000,0,0.16713333,1.70001714,0,0,4.72841364,0.81700588,1.66990345,7.38703333,2.15584000,10.09670000,0,0,5.73155000,13.15190000,0,12.19125000,0,10.15750000,1.86824200,15.08170000,0.77388750,4.19619572,3.38104331,0.02046667,0,2.06399945,2.51040000,0,3.43808571,0,0.36330000,0,0,3.80810476,0,0,0
2016-07-07,0,0,0,0,0,0,0,3.30930000,0.00330000,0,0,0,0,0,3.43536667,0,2.40917255,13.88000000,0,0,0,1.11973333,0,0.56445000,0,2.90212727,0,8.87628125,7.96152500,3.18548462,0.58907692,0,0,4.43934000,0,0,10.84278182,1.06102364,3.62174444,6.18110769,3.48136000,0,0,0,4.31205429,0.08830000,0,11.87345000,0,0,3.12586316,0,0.38780000,3.56586750,7.28647500,0.14630000,0,2.62869029,0.02440000,0,7.85614000,0,0,0,0,1.84770345,0,0,0
2016-07-08,0,0,0,0,0,0,0,14.90640000,3.12000000,0,0.13375000,0,0,0,1.32686000,0,2.21049833,24.00000000,0,0,0,0,0,2.23515000,0,3.88488000,0,3.50222292,15.67926667,5.84452500,5.61190000,0,6.00110000,6.31172143,0,0,6.97939167,0.71308235,1.00180000,9.90376364,6.22872857,0,0,0,4.88034074,1.27160000,0,13.28816667,0,0,2.90145200,0,2.22956000,2.91149949,1.48687742,0,0,2.73267605,2.52330000,0,0.27424104,0,0,0,0,0.51190850,0,0,0
2016-07-09,0,0,0,0,0,0,0,7.27490000,24.00000000,0,0.72843333,0,0,0,8.44506667,0,5.10703077,3.32250000,0,0,0,0,0,0,0,6.83122500,0,3.04728462,8.35238750,7.28542500,8.36560000,0,6.90094000,4.53835714,0,0,7.34635556,0.84454595,7.38442857,5.85404706,3.89122857,0,0,0,3.77897714,0.50310000,0,12.23150000,0,0,3.61777292,0,0.46323333,2.74742115,0.59469474,0,0,3.29985636,0,0,0.90676364,0,0,0,0,0.79619605,0,0,0
2016-07-10,0,0,0,0,0,0,0,24.00000000,7.52073333,0,0.13097500,0,0,0,24.00000000,0,0.78332394,17.79557500,0,0,0,0,0,0,0,2.33491818,0,19.16598182,4.23826667,0,5.83265000,0,9.50330909,11.17947143,0,0,3.11605714,0.65595000,8.44454737,9.15551538,1.34622667,0,0,0,0.11039859,0,0,24.00000000,0,0,9.20116875,0,0.43716000,3.32255733,0.09156908,0,0,3.81611111,0,0,2.51446429,0,0,0,0,2.72903333,0,0,0
2016-07-11,0,0,0,0,0,0,0,10.79585000,24.00000000,0,2.31434286,0,0,0,1.63330000,0,5.63009167,10.95653333,0,0,0,0,0,0,0,3.17490000,0,7.34767949,2.32130000,0,6.17655000,0,4.94433333,7.61468421,0,0,2.98171875,1.38746667,4.58571429,6.40625294,1.78083333,0,0,0,0.10572179,0,0,7.17196000,0,0,3.15168947,0,6.50640000,4.27131791,0.21807613,0,0,3.41340354,0,0,2.58688095,0,0,0,0,0.86573089,0,0,0
2016-07-12,0,0,0,0,0,0,0,24.00000000,19.41310000,0,0.93769000,0.23757500,0,0,11.27055000,0,6.41135789,16.50442500,0,0,0,5.39333333,0,0.12790000,0,3.68411818,0,17.13071200,2.21673333,0,12.50930000,0,1.74781250,3.81088182,0,0,2.73598276,1.58324127,12.13510000,10.90572000,0.74524444,0,0,0,1.33126780,0,0,11.43167500,0,0,1.89955417,0,0,3.80359288,6.65805769,0,0,4.22593932,0,0,1.67851429,0,0,0.03970000,0,1.84260000,0,0,0
2016-07-13,0,0,0,0,0,0,0,10.02735000,21.68780000,0,1.65195000,0,0,0,3.74656667,0,4.93233636,2.50156667,0,0,0,17.00093333,0,0.04360000,0,2.57322143,0,9.23702083,10.75976667,0,6.33155000,0,7.15580000,4.39591000,0,0,5.69277273,1.17569545,9.97846667,6.20155000,0.39720000,0,0,0,0.40334961,0,0,15.71695000,0,0.03500000,4.64065823,0.02500000,0,3.81410070,0.55020757,1.21496667,0,4.52394481,0,0,2.04823158,0,0,0,0,0.90291321,0,0,0
2016-07-14,0,0,0,0,0,0,0,24.00000000,24.00000000,0,1.96030000,0,0,0,3.85280000,0,6.26236429,2.70439231,0.00930000,0,0,9.63622000,0,0,0,2.15274375,0,6.82466667,5.66582353,0,0,0,12.00440000,6.37417778,0,0,8.41069565,0.94181481,8.79247059,6.37422000,6.18100000,0,0,0,0.06343736,0.53080000,0,4.31738571,0,0.50655000,3.18760145,0,0,4.67964320,0.30699858,0.63065556,0,4.03295227,5.00110000,0,1.89791250,0,0,0,0,1.84286905,0,0,0
2016-07-15,0,0,0,0,0,0,0,0.71045000,2.31190000,0.00560000,0,0,0,0,4.82713333,0.00360000,3.40400476,4.67021667,0,0,0,14.16088000,0,0,0.01000000,2.72542500,0,5.33233542,7.77826250,0,0,0,2.92527500,14.84798000,0,0.83853636,6.15309231,1.10827979,7.19948000,4.71590000,4.14263077,0,0,0,0.05428851,2.82907500,0,4.55050000,0.86137500,0,4.34693542,0,0,2.40449430,0.91518716,0.14360000,0,4.21547816,0,0,2.07136429,0,0,0,0,0.93638085,0,0,0
2016-07-16,0,0,0,0,0,0,0,0,0,0,0,0.00540000,0,0,3.31163333,0,6.73095455,14.46110000,0,0,0,10.24558571,0,0.90150000,0,0.52030000,0,9.70743333,12.01203333,0,0.00835000,0,2.75027500,4.77034545,0,0.00875000,4.77608929,1.61553243,9.50400714,1.65643333,2.30945000,0,0,0,0.02234369,2.99690000,0,3.87970000,0,0.00560000,4.98255922,0.32985000,0,6.84519406,0.77212957,6.60493333,0,6.26733264,0.00865000,0,1.80477692,0,0,0,0,0.08496846,0,0,0
2016-07-17,0,0,0,0,0,0,0,0,0,0,3.73580000,0,0,0,0.26141129,0,3.81915250,21.29010000,0,0,0,10.05128571,0,1.34890000,0,1.12375000,0,12.43886333,9.23943333,0,0,0,0,7.62796667,0,0,10.66623750,0.93998644,12.77176667,4.58742500,9.12945000,0,0,0,0.19288191,0.05860000,0,0,10.09420000,0,8.08807432,0,0,3.96799314,1.50540000,8.25640000,0,9.20872919,0,0,1.69861053,0.50817083,0,0,0,0.04214865,0,0,0
2016-07-18,0,0,0,0,0,0,0,6.72665000,0,0,6.45166667,0,0,0,2.76007813,0,1.87518971,2.26320000,0,0,0,11.14560000,0,0,0,1.32250833,0,5.54362174,1.64360000,0,0,0,0.20052500,2.41843333,0,0,2.96456500,0.95399365,8.07420000,11.89830000,3.09597500,0,0,0,0.84087660,3.17690000,0,0.00830000,3.65915000,0,4.24856018,0,0,2.83083886,0.79375164,1.45585000,0,2.80879268,0,0,1.42953333,0,0,0,0,0.04680519,0,0,0
2016-07-19,0,0,0,0,0,0,0,21.55680000,0,0,0,0,0,0,0,0,20.68638000,19.06190000,0,0,0,24.00000000,0,0,0,0,0,20.30833750,11.31286667,0,0,0,0,3.08776667,0,0,11.38176667,0,24.00000000,0,0.95780000,0,0,0,0.55632979,5.72440000,0,0,0,0,8.29393600,0,0,7.20384000,11.11095000,0,0,7.93370000,0,0,1.17570000,0,0,0,0,9.17920000,0,0,0
2016-07-20,0,0,0,0,0,0,0,14.54790000,0,0,0.00390000,0,0,0,3.19110000,0,4.81664091,1.93732857,0,0,0,16.37556667,0,0,0,0.91003333,0,6.99970769,4.80203636,0,7.12780000,0,0,16.13025714,0,0.19203333,8.76823750,0.87688000,2.73673750,2.32650000,0,0,0,0,1.88071458,1.11240968,0,15.57000000,0,0,3.97049495,0,0,4.15584101,1.04609905,4.84144444,0,4.41050669,0.32725000,0,1.08417500,0,0,0,0,1.11580189,0,0,0
2016-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93125000,0,5.94247419,14.12566000,0,0,0,12.28666667,0,0.02110000,0,2.00772222,0,10.68941765,13.41770000,0,0.06470000,0,0,10.18535000,0,11.24720000,11.54846667,0.61152857,6.30390000,2.42408571,1.67265000,0,0,0,1.03225538,2.49311111,0,0,0,0,3.64373717,0,0,3.44994507,0.33035922,13.88284000,0,2.21230138,0,0,1.91046667,0,0,0,0,0.05851299,0,0,0
2016-07-22,0,0,0,0,0,0,0,10.07830000,0.00780000,5.03416667,0,0,0,0,3.15370000,0,10.32160000,10.60168000,0,0,3.44970000,4.55132000,0,2.52136154,0,1.40845000,0,14.95692400,10.47651429,0,0,0,0,10.93810000,0,3.14005000,11.23186154,0.66705000,4.67672500,18.22570000,1.25220000,0,0,0,0.39056835,6.45680000,0,0.00440000,0,0,2.39096022,0,0,2.36943513,1.05384604,2.96486250,0,4.13562756,0,0,1.96180000,0,0,0,0,0.10969177,0,0,0
2016-07-23,0,0,0,0,0,0,0,18.18580000,10.39655000,4.11595000,0,0,0,0,0,0,13.55795714,10.91990000,0,0,0.15860000,7.85806667,0,1.43421667,0,3.01366000,0,17.03122800,9.25980000,0,0,0,0,7.07572000,0,14.09390000,7.38572727,0.45530000,10.12025625,14.95555000,0,0,0,0,0.15623453,0,0,0,0,0,4.00948026,0,0,2.76465435,0.33673788,12.15280000,0,4.61425292,0,0,2.18981667,0,0,0,0,0.03744944,0,0,0
2016-07-24,0,0,0,0,0,0,0,0,24.00000000,4.72756667,0,0,0,0,0,0,9.79405000,10.63750000,0,0,0,9.65036667,0,1.80979091,0,1.98049231,0,20.50395753,14.24781429,0,0,0,0.10860000,11.57970000,0,0.13190000,10.67391111,0,9.42265789,14.40756000,0,0,0,0,0.36557082,2.58170000,0,0,0,0,5.76829778,0,0,2.63917271,0.68947281,12.15280000,0,2.75687173,0.85195000,0,1.80587143,0,0,0,0,0.05933177,0,0,0
2016-07-25,0,0,0,0,0,0,0,0,3.21580000,4.48855000,0,0,0,0,1.01422500,0,7.84311739,12.33735000,0,0,0,8.40626667,0,3.98368000,0,2.09088000,0,11.70368321,12.50002222,0,6.01140000,0,0,9.12570000,0,0,8.57962105,0.01040000,9.09671667,13.73136667,0.88488571,0,0,0,0.33460968,2.41625000,0,0,0,0.01780000,7.80949333,0,2.10702857,3.44024905,0.11210778,6.22900000,0,3.04830542,0,0,1.82580000,0,0,0,0,0.29472595,0,0,0
2016-07-26,0,0,0,0,0.02860000,0,0,0,1.87610000,0,3.33820000,5.53080000,0,0,3.07943333,0,10.09038947,2.41675000,0,0,0.05207500,7.14595000,0,3.13656667,0,1.82388333,0,17.18476706,6.14931333,0,3.73830000,0,1.73860000,9.92394000,0,0,5.87982222,0.08288750,5.32520000,1.82139167,0.42828333,0,0,0,2.60042500,0,0,0,0,0,5.71185238,0,1.49601667,2.26925565,1.29770147,22.98190000,0,2.20451229,3.24390000,0,1.64394400,0,0,0,0,0.18903131,0,0,0
2016-07-27,0,0,0,0,0,0,0,0,11.96690000,0,3.59477500,24.00000000,0,0,2.49846000,0,8.19194231,8.63280000,0,0,0,7.35070000,0,4.66207500,0,3.09620000,0,5.70794643,6.23018889,0,0,0,0,9.81695000,0,0,4.85970566,0,5.32533750,1.60748125,0.00360000,0,0,0,7.11013846,1.53492857,0,0,0,0,10.64943661,0,1.90890714,2.73425196,3.38784074,19.76610000,0,2.78761742,0,0,1.01958000,0,0,0,0,0.18660936,0,0,0
2016-07-28,0,0,0,0,0,0,0,0,0,0,0.46340000,12.95220000,0,0,1.68145000,0,8.01563030,3.94022857,0,0,0,24.00000000,0,23.37170000,0,0.17463333,0,8.88940233,16.72570000,0,0,0,0,4.98441429,0,0,3.45953061,0.00713333,16.58228889,1.99722000,0.92780000,0,0,0,0.21585844,1.83244000,0,0,0,4.96940000,8.83311061,0,0.11220000,3.96545908,7.98158235,0.50150000,0,2.97157371,0,0,1.18247500,0,0,0,0,0.16700364,0,0,0
2016-07-29,0,0,0,0,0,0,0,0,0,1.51110000,9.68620000,10.28310000,0,0,1.85812000,0,10.90939333,1.12053571,0,0,0,6.53203333,0,0.09780000,0,0.12305000,5.03528000,10.39025385,11.59725714,0,0.00390000,0,2.42670000,4.95091818,0,0.01810000,8.29511500,0.22642000,19.61435000,2.45130000,0,0,0,0,4.65135000,0.64812000,0,0.29000000,0,9.00383333,3.55709000,0,0.90758889,6.36334329,6.64036875,0.39294000,0,2.72668493,2.56225000,0,1.66510625,0,0,0,0,0.28936143,0,0,0
2016-07-30,0,0,0,0,0,0,0,0,0,0,12.75156667,24.00000000,0,0,7.50853333,0,13.81707692,4.97791250,0,0,0,11.89695000,0,0,0,0,6.00460000,10.16042692,10.65890000,0,0,0,19.27680000,14.39260000,0,0.89626875,3.48737619,0,14.90382500,0,0,0,0,0,1.21394156,3.77634286,0,1.32840000,0,8.05610000,5.16605752,0,1.24920000,3.97721178,8.61664167,0,0,5.68552145,0,0,1.91440000,0,0,0,0,0.21844553,0,0,0
2016-07-31,0,0,0,0,0,0,0,0,0,0,8.50500000,13.72280000,0,0,8.53073333,0,10.96580000,8.11920000,0,0,0,4.68440000,0,0,0,0,3.44030000,11.39847917,15.41777500,0,5.36390000,0,6.80640000,5.36798750,0,0,12.75201000,0,9.01443333,0,0,0,0,0,7.18279375,5.55475714,0,0,0,3.62882500,6.86967429,0,0,3.10489073,8.61731000,0.50765000,0,5.43439180,0,0,1.72073500,0,0,0,0,12.20398889,0,0,0
---------
