,[100] Wall Hours: Per Job,[101] Wall Hours: Per Job,[102] Wall Hours: Per Job,[103] Wall Hours: Per Job,[104] Wall Hours: Per Job,[105] Wall Hours: Per Job,[106] Wall Hours: Per Job,[107] Wall Hours: Per Job,[108] Wall Hours: Per Job,[109] Wall Hours: Per Job,[10] Wall Hours: Per Job,[110] Wall Hours: Per Job,[111] Wall Hours: Per Job,[112] Wall Hours: Per Job,[113] Wall Hours: Per Job,[114] Wall Hours: Per Job,[115] Wall Hours: Per Job,[116] Wall Hours: Per Job,[118] Wall Hours: Per Job,[119] Wall Hours: Per Job,[11] Wall Hours: Per Job,[120] Wall Hours: Per Job,[122] Wall Hours: Per Job,[123] Wall Hours: Per Job,[124] Wall Hours: Per Job,[125] Wall Hours: Per Job,[126] Wall Hours: Per Job,[127] Wall Hours: Per Job,[128] Wall Hours: Per Job,[129] Wall Hours: Per Job,[12] Wall Hours: Per Job,[130] Wall Hours: Per Job,[131] Wall Hours: Per Job,[132] Wall Hours: Per Job,[133] Wall Hours: Per Job,[134] Wall Hours: Per Job,[135] Wall Hours: Per Job,[136] Wall Hours: Per Job,[137] Wall Hours: Per Job,[138] Wall Hours: Per Job,[13] Wall Hours: Per Job,[140] Wall Hours: Per Job,[141] Wall Hours: Per Job,[142] Wall Hours: Per Job,[143] Wall Hours: Per Job,[144] Wall Hours: Per Job,[145] Wall Hours: Per Job,[148] Wall Hours: Per Job,[149] Wall Hours: Per Job,[14] Wall Hours: Per Job,[150] Wall Hours: Per Job,[151] Wall Hours: Per Job,[152] Wall Hours: Per Job,[153] Wall Hours: Per Job,[155] Wall Hours: Per Job,[156] Wall Hours: Per Job,[157] Wall Hours: Per Job,[158] Wall Hours: Per Job,[15] Wall Hours: Per Job,[160] Wall Hours: Per Job,[161] Wall Hours: Per Job,[162] Wall Hours: Per Job,[163] Wall Hours: Per Job,[165] Wall Hours: Per Job,[166] Wall Hours: Per Job,[167] Wall Hours: Per Job,[168] Wall Hours: Per Job,[16] Wall Hours: Per Job,[170] Wall Hours: Per Job,[172] Wall Hours: Per Job,[173] Wall Hours: Per Job,[175] Wall Hours: Per Job,[176] Wall Hours: Per Job,[178] Wall Hours: Per Job,[179] Wall Hours: Per Job,[17] Wall Hours: Per Job,[180] Wall Hours: Per Job,[181] Wall Hours: Per Job,[182] Wall Hours: Per Job,[183] Wall Hours: Per Job,[185] Wall Hours: Per Job,[186] Wall Hours: Per Job,[188] Wall Hours: Per Job,[189] Wall Hours: Per Job,[18] Wall Hours: Per Job,[190] Wall Hours: Per Job,[192] Wall Hours: Per Job,[193] Wall Hours: Per Job,[195] Wall Hours: Per Job,[196] Wall Hours: Per Job,[199] Wall Hours: Per Job,[19] Wall Hours: Per Job,[1] Wall Hours: Per Job,[200] Wall Hours: Per Job,[201] Wall Hours: Per Job,[203] Wall Hours: Per Job,[204] Wall Hours: Per Job,[205] Wall Hours: Per Job,[206] Wall Hours: Per Job,[207] Wall Hours: Per Job,[208] Wall Hours: Per Job,[209] Wall Hours: Per Job,[20] Wall Hours: Per Job,[210] Wall Hours: Per Job,[211] Wall Hours: Per Job,[212] Wall Hours: Per Job,[213] Wall Hours: Per Job,[214] Wall Hours: Per Job,[215] Wall Hours: Per Job,[216] Wall Hours: Per Job,[217] Wall Hours: Per Job,[218] Wall Hours: Per Job,[219] Wall Hours: Per Job,[21] Wall Hours: Per Job,[220] Wall Hours: Per Job,[221] Wall Hours: Per Job,[222] Wall Hours: Per Job,[223] Wall Hours: Per Job,[224] Wall Hours: Per Job,[225] Wall Hours: Per Job,[226] Wall Hours: Per Job,[227] Wall Hours: Per Job,[22] Wall Hours: Per Job,[230] Wall Hours: Per Job,[232] Wall Hours: Per Job,[233] Wall Hours: Per Job,[235] Wall Hours: Per Job,[236] Wall Hours: Per Job,[238] Wall Hours: Per Job,[239] Wall Hours: Per Job,[23] Wall Hours: Per Job,[240] Wall Hours: Per Job,[241] Wall Hours: Per Job,[243] Wall Hours: Per Job,[244] Wall Hours: Per Job,[245] Wall Hours: Per Job,[247] Wall Hours: Per Job,[248] Wall Hours: Per Job,[249] Wall Hours: Per Job,[24] Wall Hours: Per Job,[250] Wall Hours: Per Job,[251] Wall Hours: Per Job,[252] Wall Hours: Per Job,[253] Wall Hours: Per Job,[254] Wall Hours: Per Job,[255] Wall Hours: Per Job,[256] Wall Hours: Per Job,[25] Wall Hours: Per Job,[26] Wall Hours: Per Job,[27] Wall Hours: Per Job,[288] Wall Hours: Per Job,[28] Wall Hours: Per Job,[29] Wall Hours: Per Job,[2] Wall Hours: Per Job,[30] Wall Hours: Per Job,[31] Wall Hours: Per Job,[32] Wall Hours: Per Job,[33] Wall Hours: Per Job,[34] Wall Hours: Per Job,[35] Wall Hours: Per Job,[36] Wall Hours: Per Job,[37] Wall Hours: Per Job,[38] Wall Hours: Per Job,[390] Wall Hours: Per Job,[39] Wall Hours: Per Job,[3] Wall Hours: Per Job,[40] Wall Hours: Per Job,[41] Wall Hours: Per Job,[42] Wall Hours: Per Job,[43] Wall Hours: Per Job,[44] Wall Hours: Per Job,[45] Wall Hours: Per Job,[46] Wall Hours: Per Job,[47] Wall Hours: Per Job,[48] Wall Hours: Per Job,[49] Wall Hours: Per Job,[4] Wall Hours: Per Job,[50] Wall Hours: Per Job,[51] Wall Hours: Per Job,[52] Wall Hours: Per Job,[53] Wall Hours: Per Job,[54] Wall Hours: Per Job,[55] Wall Hours: Per Job,[56] Wall Hours: Per Job,[57] Wall Hours: Per Job,[58] Wall Hours: Per Job,[59] Wall Hours: Per Job,[5] Wall Hours: Per Job,[60] Wall Hours: Per Job,[61] Wall Hours: Per Job,[62] Wall Hours: Per Job,[63] Wall Hours: Per Job,[64] Wall Hours: Per Job,[65] Wall Hours: Per Job,[66] Wall Hours: Per Job,[67] Wall Hours: Per Job,[68] Wall Hours: Per Job,[69] Wall Hours: Per Job,[6] Wall Hours: Per Job,[70] Wall Hours: Per Job,[71] Wall Hours: Per Job,[72] Wall Hours: Per Job,[73] Wall Hours: Per Job,[74] Wall Hours: Per Job,[75] Wall Hours: Per Job,[76] Wall Hours: Per Job,[77] Wall Hours: Per Job,[78] Wall Hours: Per Job,[79] Wall Hours: Per Job,[7] Wall Hours: Per Job,[80] Wall Hours: Per Job,[81] Wall Hours: Per Job,[82] Wall Hours: Per Job,[83] Wall Hours: Per Job,[84] Wall Hours: Per Job,[85] Wall Hours: Per Job,[86] Wall Hours: Per Job,[87] Wall Hours: Per Job,[88] Wall Hours: Per Job,[89] Wall Hours: Per Job,[8] Wall Hours: Per Job,[90] Wall Hours: Per Job,[91] Wall Hours: Per Job,[92] Wall Hours: Per Job,[93] Wall Hours: Per Job,[94] Wall Hours: Per Job,[95] Wall Hours: Per Job,[96] Wall Hours: Per Job,[97] Wall Hours: Per Job,[98] Wall Hours: Per Job,[99] Wall Hours: Per Job,[9] Wall Hours: Per Job
2015-08-11,6.30265,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.41690313,0.0,,0.0,0.0,0.0,0.0,0.0,15.63055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.9161,8.63856,0.0,13.70875,0.0,0.0,0.0,0.0,1.1547,0.0,0.0,0.0,24.0,1.46078,0.0,0.0,,,6.0031,,,,11.562425,0.0,0.0,3.65406667,0.0,,0.0,,0.0,12.8871,0.0,0.6072,0.0,0.0,0.0,0.0,,0.0,7.95431553,,0.0,0.0,0.0,,0.0,0.0,3.0713875,0.0,0.0,0.0,,0.0,0.0,1.0481,,15.7926,0.0,0.0,,0.0,0.0,0.0,18.6517,5.88804889,0.0,0.0,0.0,,0.6572,0.0,,0.0,0.0,12.501775,,0.0,,0.0,0.0,,0.0,1.12695,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.5494,1.3524,0.0,,0.0,0.0,,,0.0,0.0,10.36818,0.0,0.0,6.5231,0.0,,0.0,1.55494118,0.0,0.0,0.0,,14.92083333,0.0,3.32084481,10.25601667,0.0,4.28322941,0.0,0.0,3.9961,3.95213333,0.0,22.9297,,0.0,4.96305874,6.8226,0.0,2.9381,0.0,0.0,0.0,0.0,0.0,19.88034444,0.0,9.44224083,4.7622,0.0,1.3311,0.0,0.0,0.0,22.08165,0.0,0.0,0.0,15.97329,5.33526667,0.0,0.0,6.3578,4.61675385,0.0,0.0,0.0,0.0,,11.7689,0.0,0.0,0.0,0.0,0.0,0.0,6.7986,0.0,0.0,0.0,0.0,1.7498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.21434691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89279412
2015-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.90835333,0.0,,0.0,0.0,0.0,0.0,0.0,6.35335,0.0,11.0977,0.0,0.0,0.0,0.0,0.0,0.0,12.5908,3.7592,0.0,14.3081,0.0,0.0,8.2125,0.0,0.0,0.0,0.0,0.0,18.67,12.5319,0.0,0.0,,,2.3467,,,,2.478075,0.0,0.0,10.78685,0.0,,0.0103,,0.0,0.92526667,0.0117,0.0,0.0,0.0,0.0,0.0,,0.0,5.57792794,,0.0,0.0,0.0,,0.0,0.0,4.63375,0.0,0.0,0.0,,0.0,0.0,0.0,,11.59332857,0.0,0.0,,0.0,0.0,0.0,5.35,4.97809342,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,12.79511818,,0.0,,0.0,0.0,,0.0,4.0655,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10875,,0.4317,0.0,,,0.0,0.0,15.3626,0.0,0.0,3.9731,0.0,,0.0,0.52390714,0.0,0.0,0.0,,12.35195,0.0,4.38829233,9.9417,0.0,4.26844324,0.0,0.0,1.30416667,24.0,0.0,24.0,,0.0,6.64918254,3.85078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06554,0.0,8.92784866,0.001944,0.0,2.6242,0.0,0.0,0.0,17.79415,0.0,0.0,0.0,4.21084286,11.8897,0.0,0.0,0.0,5.35198889,0.0,0.0,0.0,0.0,,9.96031319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.021825,2.64056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.49732177,0.0,0.0,0.0,0.0,15.0056,0.0,1.9686,3.5883,0.0,0.0,3.89240833
2015-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,13.610625,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8961,0.0,0.0,0.0,0.0,0.0,0.0,12.1907,1.5305,0.0,9.01876667,0.0,0.0,13.9131,0.0,0.0,0.0,0.0,0.0,6.03,0.02035,0.0,0.0,,,1.3169,,,,20.20845,0.0,0.0,0.0,0.0,,0.1772,,0.0,4.43696,0.1286,0.0,0.0,0.0,0.0,0.0,,0.0,4.75469801,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,9.80773333,0.0,0.1239,,0.0,0.0,0.0,18.9622,5.35803251,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,8.23631875,,0.0,,0.0,0.0,,0.0,4.84605,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.311725,,0.485,0.0,,,0.0,0.0,12.24723333,0.0,0.0,20.6461,0.3417,,0.0,1.91721538,0.0,0.0,0.0,,15.7114,0.0,3.63580217,21.2698,0.0,6.66220345,0.0,0.0,21.5804,18.5781,0.0,5.10896667,,0.0,9.49995152,5.4739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8801,0.0,5.36961768,6.9153,0.0,1.665,0.0,0.0,0.0,3.8453,0.0,0.0,0.0,7.40913158,5.90693333,0.0,0.0,0.0,9.14136364,0.0,0.0,0.0,0.0,,7.77100714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5089,1.38148889,2.40578333,0.0,0.0,0.0,0.6306,0.0,0.0,0.0,0.0,,5.00627311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0769,0.0,0.0,4.32967162
2015-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.25298,0.0,,0.0,7.4017,0.0,0.0,0.0,0.0,0.0,13.5162,0.0,0.0,0.0,0.0,0.0,0.0,0.0592,3.55726667,0.0,14.65640833,0.0,0.0,0.0375,0.0,0.0,0.0,0.0,0.0,24.0,7.19343333,0.0,0.0,,,1.88585,,,,11.8393,0.0,0.0,2.0239,0.0,,0.0908,,0.0,16.15073333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.57065375,,0.0,0.0,0.0,,0.0,0.0,23.4606,0.0,0.0,0.0,,0.0,0.0,0.0,,7.94804643,0.0,17.0425,,0.0,0.0,0.0,5.0422,4.67490299,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,11.86904545,,0.0,,0.0,0.0,,0.0,3.6878,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23055,,0.4614,0.0,,,0.0,0.0,1.6871625,0.0,0.0,0.0,0.0,,0.0,0.26085,0.0,0.0,0.0,,19.3539,0.0,3.73624295,20.68833333,0.0,5.4921303,0.0,0.0,15.08665,0.0,0.0,23.5246,,0.0,10.93461159,1.33355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0492,0.0,6.6146584,10.13103333,0.0,0.0,0.0,0.0,0.0,23.9031,0.0,0.0,0.0,5.312508,8.4222,0.0,0.0,1.7189,9.00684286,0.0,0.0,0.0,0.0,,12.70290698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15165,2.3564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.9985897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5481,0.0,0.0,2.84912959
2015-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,11.56435106,2.6514,,0.0,0.0,0.0,0.0,2.6528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55762222,0.0,15.63292727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9775,1.46445,0.0,0.0,,,2.9711,,,,7.3272,0.0,0.0,3.5764,0.0,,2.60846,,0.0,9.58825,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.48459706,,0.0,0.0,0.0,,0.0,0.0,24.0,0.0,0.505,0.0,,0.0,0.0,0.0,,8.74682857,0.0,0.0,,0.0,0.0,0.0,0.01394,5.75691134,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,15.9174,,0.0,,0.0,0.0,,0.0,4.23684,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.790275,,0.0,0.0,,,0.0,0.0,4.6141,0.0,0.0,0.0,0.0,,0.0,0.88322857,0.0,0.0,0.0,,8.7957,0.0,2.76921707,3.61971667,0.0,7.620332,0.0,0.0,2.90305,0.0,0.0,17.4082,,0.0,6.89038667,0.2039,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,6.67148571,0.0,6.39128872,16.62265,0.0,0.0,0.0,1.7344,0.0,23.8631,0.0,0.0,0.0,5.59013333,7.0871,0.0,0.0,0.0,6.1645125,0.0,0.0,0.0,0.0,,9.35817556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15237778,2.71166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.23406113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0875381
2015-08-16,0.0,0.0,0.0,0.0,0.0,8.2089,0.0,,0.0,0.0,6.983935,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51562,0.2633,21.24025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0311,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.451076,,0.0,0.0,0.0,,0.0,0.0,0.5431,0.0,0.0,0.0,,0.0,0.0,0.0,,22.76555,0.0,0.0,,0.0,0.0,0.0,0.0,12.79788696,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,10.18368,,0.0,,0.0,0.0,,0.0,0.6569,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,24.0,16.0622,0.0,0.0,0.0,,0.0,3.47455714,0.0,0.0,0.0,,21.2614,0.0,11.57130889,24.0,0.0,14.28604,0.0,0.0,0.0,0.0,0.0,0.9542,,0.0,14.80479524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,13.99680463,0.6706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96666667,7.7781,0.0,0.0,0.0,15.8069,0.0,0.0,0.0,0.0,,16.21505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.45028571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18666364
2015-08-17,0.0,0.0,0.0,0.0,0.0,15.7961,0.0,,0.0,0.0,13.36198571,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0758,2.1601,0.0,18.83218889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.756,0.3689,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.6167,6.5103,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.10510472,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.5214,,17.77817143,0.0,0.0,,0.0,0.0,0.0,0.0,3.14024109,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,14.69011429,,0.0,,0.0,0.0,,0.0,6.260675,0.4642,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0856,,0.0,0.0,0.0,0.0,0.0,0.0,0.21603654,0.0,,0.0,0.0,,,0.0,0.0,9.736325,9.7368,0.0,0.0,0.0,,0.0,0.22288214,0.0,0.0,0.0,,24.0,0.05695,2.21257408,11.85905714,0.0,3.84146944,0.0,0.0,0.0,0.0853,0.0,0.0,,0.0,4.55016867,0.0,0.0,0.0,0.0856,0.0,0.0,0.0,0.0,5.5611,0.0,10.58019745,1.04345,0.0,0.0,0.0,0.0,0.0,0.0,0.0861,0.0,0.0,9.74771667,5.837375,0.0,0.0,0.0,10.76775385,0.0,0.0,0.0,0.0,,3.24748261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5083,6.0354,2.1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.27891014,0.0,0.0,0.0,0.0,0.0,0.0,2.17987143,0.0,0.0,0.0,8.1344125
2015-08-18,0.0,0.0,0.0,0.0,0.0,0.0725,0.0,,0.0036,0.0,3.05726154,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10343333,0.0,0.0,0.0,0.0,0.0,0.0,3.3392,1.18685,0.0,0.75093333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3808,2.49755,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,3.06945,3.2239,0.0,0.0,0.0,0.0,0.0,,0.0,1.85794697,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3.2487,0.0,0.0,,0.0,0.0,0.0,3.3392,1.54453592,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,3.25184,,0.0,,0.0,0.0,,0.0036,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.547972,0.0,,0.0,0.0,,,0.0,0.0,2.93991,0.0,0.0,0.0,0.0,,0.0,0.16043438,0.0,0.034025,0.0,,2.7428,0.0,1.1842534,3.34907778,0.0,2.4998,0.0,0.0,3.3561,3.3564,0.0,3.3561,,0.0,2.183075,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3561,0.0,2.13139641,1.4663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.80684444,4.5947,0.0,0.0,0.0,2.27607647,0.0,0.0,0.0,0.0,,1.83655517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.55976737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96971053
2015-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.13913333,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5058,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.35554091,0.0,6.86788788,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0,24.0,3.02881429,0.0,0.0,,,1.37235,,,,0.08556667,0.0,0.0,0.0,0.0,,0.0,,0.0,9.6453,4.09015,0.0,0.0,1.3378,0.0,0.0,,0.0,5.28134,,0.0,0.0,0.0,,0.0,0.0,0.0856,0.0,0.0,0.0,,0.0,0.0,0.0,,11.89333,0.0,0.0,,0.0,0.0,0.0,20.665,5.99203919,0.02305,0.0,0.0,,0.0,0.0,,0.0,0.0,6.5081625,,0.0,,0.0,0.0,,0.0,0.0622,0.0,0.0,0.0856,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3.2310875,0.0,0.0,0.0,0.0,,0.0,0.90269,0.5421,0.0,0.0,,0.0,0.0867,2.87215259,19.27642222,0.0,4.12742097,0.0869,0.0,24.0,24.0,0.0,17.14665,,0.0,5.16555967,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09752778,0.0,8.60011256,13.9221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17208,0.1662,0.0,0.0,0.0,9.66687619,0.0,0.0,0.0,0.02722857,,5.61469123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5197,2.9589,2.223,0.0,0.0,0.6928,0.0,0.0,0.0,0.0,0.0,,2.77695728,0.0,0.0,0.0,0.0,0.0,0.0,0.9733,0.0,0.0,0.0,1.67492766
2015-08-20,2.0022,0.0,0.0,0.0072,0.0,0.0,0.0,,0.02305,0.0,8.06337429,0.0,,0.0,0.02321429,0.0,0.0,0.0,0.0,0.0,0.00798333,0.0131,0.0,0.0,0.0,0.0,0.0,9.12735,6.69813636,0.0,11.61170303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30625,3.96135714,0.0064,0.0,,,2.78713333,,,,0.007,0.3674,0.0,0.0,0.0,,0.0,,0.0,11.40075,0.02294286,0.0,0.0,0.74735,0.0,0.0,,0.0,5.34675057,,0.02844,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,14.39092727,0.0,0.0,,0.0,0.0,0.0,11.8367,6.19155805,4.9683,0.0,0.0,,0.0,0.0,,0.0,0.0,7.2564,,0.03171667,,0.0,0.0,,0.0,1.95622,0.0,0.0,0.0,0.0,,,0.02538,0.0,0.0,0.0,,0.01028,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4407,0.0,,,0.0,0.0,17.4058375,0.0,0.0,0.0,0.0,,0.0,2.23151667,11.4175,0.0,1.9136,,21.2222,0.0,4.38144086,7.59796667,0.0,1.96837671,0.1447,0.0,5.6426,18.1586,0.0,8.2966,,0.0,6.20195404,0.232725,0.0,0.0,0.0,0.0,3.27083333,0.01772,0.0,5.39125652,0.0,7.74013195,14.88,0.0,0.0,0.46555,3.9864,0.0,0.0,0.0,0.0,0.0,6.83291429,9.35405,0.0,0.0,0.011525,9.44796,0.0,0.0,0.0,0.0,,5.32243556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5332,0.10498,0.0,0.0,0.0,1.09465,0.0207,0.0,0.0,0.0,0.0,,4.585151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67637353
2015-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.26182338,0.0,,0.0,0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,24.0,5.96810556,0.0,11.13215455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15075714,0.0,0.0,,,1.91845,,,,0.044,0.0,0.0,0.0,0.0,,0.0,,0.0,9.9773,0.0,0.0,0.0,1.4696,0.0,0.0,,0.0,5.15936699,,0.01,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,15.47116667,0.0,0.0,,0.0,0.0,0.0,6.1618,5.74990483,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,5.22609286,,0.0089,,0.0,0.0,,0.0,3.2887,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.4639,0.0,,,0.0,0.0,8.8269,0.0,0.0,0.0,0.0,,0.0,2.16,0.0,0.0,0.7457,,9.9586,0.0,5.59073342,0.0,0.0,7.82686081,0.005,0.0,12.6089,14.0797,0.0,24.0,,0.0,4.87299259,0.1528,0.0,0.0,0.0,0.0,19.1079,0.0,0.0,6.79125,0.0,7.55836508,6.377925,0.0,0.0,3.5528,0.0,0.0,0.0,0.0,0.0,0.0,4.57065455,3.2136,0.0,0.0,0.0,7.48009,0.0,0.0,0.0,0.0,,6.7793931,2.1014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839,0.0,0.0,0.0,0.0,0.0,,4.40695446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15195818
