,[10] Wall Hours: Per Job,[11] Wall Hours: Per Job,[12] Wall Hours: Per Job,[13] Wall Hours: Per Job,[14] Wall Hours: Per Job,[15] Wall Hours: Per Job,[16] Wall Hours: Per Job,[17] Wall Hours: Per Job,[18] Wall Hours: Per Job,[19] Wall Hours: Per Job,[1] Wall Hours: Per Job,[20] Wall Hours: Per Job,[21] Wall Hours: Per Job,[22] Wall Hours: Per Job,[23] Wall Hours: Per Job,[24] Wall Hours: Per Job,[25] Wall Hours: Per Job,[26] Wall Hours: Per Job,[27] Wall Hours: Per Job,[28] Wall Hours: Per Job,[29] Wall Hours: Per Job,[2] Wall Hours: Per Job,[30] Wall Hours: Per Job,[31] Wall Hours: Per Job,[32] Wall Hours: Per Job,[33] Wall Hours: Per Job,[34] Wall Hours: Per Job,[35] Wall Hours: Per Job,[36] Wall Hours: Per Job,[37] Wall Hours: Per Job,[38] Wall Hours: Per Job,[39] Wall Hours: Per Job,[3] Wall Hours: Per Job,[40] Wall Hours: Per Job,[41] Wall Hours: Per Job,[42] Wall Hours: Per Job,[43] Wall Hours: Per Job,[44] Wall Hours: Per Job,[45] Wall Hours: Per Job,[46] Wall Hours: Per Job,[47] Wall Hours: Per Job,[48] Wall Hours: Per Job,[49] Wall Hours: Per Job,[4] Wall Hours: Per Job,[50] Wall Hours: Per Job,[51] Wall Hours: Per Job,[52] Wall Hours: Per Job,[53] Wall Hours: Per Job,[54] Wall Hours: Per Job,[55] Wall Hours: Per Job,[56] Wall Hours: Per Job,[57] Wall Hours: Per Job,[58] Wall Hours: Per Job,[59] Wall Hours: Per Job,[5] Wall Hours: Per Job,[60] Wall Hours: Per Job,[61] Wall Hours: Per Job,[62] Wall Hours: Per Job,[63] Wall Hours: Per Job,[64] Wall Hours: Per Job,[65] Wall Hours: Per Job,[66] Wall Hours: Per Job,[67] Wall Hours: Per Job,[68] Wall Hours: Per Job,[6] Wall Hours: Per Job,[70] Wall Hours: Per Job,[71] Wall Hours: Per Job,[72] Wall Hours: Per Job,[7] Wall Hours: Per Job,[8] Wall Hours: Per Job,[9] Wall Hours: Per Job
2015-11-29,14.13926667,0.0,6.44391429,7.40625,6.22110303,7.87378333,4.13582,0.0,0.0,0.0,5.13491343,0.0,0.0,0.9106,0.0,6.78718889,0.0,0.0,0.0,0.0,0.0,6.94092459,0.0,0.0,4.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21201111,7.3875,0.0,0.0,0.0,0.0,0.0,0.0,,5.89415,0.0,7.40398971,0.0,0.0,0.0,,0.01544615,0.0,0.0,0.0,0.0,,5.07847955,0.0,,,0.0,7.6408,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.2522,0.0,14.94455,1.19085
2015-11-30,7.3023,8.1319,9.04622903,0.0,10.9915625,7.17306,4.59760263,0.0,0.0,0.0,4.53025348,3.51573333,0.0,0.0,0.0,2.534825,0.0,0.0,0.0,0.0,1.3436,4.9188717,0.0,0.0,1.86413125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95783333,14.33228,0.0,13.4586,0.0,0.0,0.0,0.0,,4.0742,0.0,4.56095143,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,5.84418235,0.0,,,0.0,3.172775,0.0,0.0,0.0,0.0,3.5359375,5.86875,0.0,2.25723333,0.0378,6.08332308,0.0
2015-12-01,5.02524286,6.8789,6.9155,0.0,0.0,8.44703333,7.5182,0.0,18.5658625,0.0,3.76862565,3.01248,0.81545,0.0,0.0,20.55625,0.0,7.34195,0.0,0.0,1.4997,5.37712552,0.0,0.0,4.5028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47432581,9.11356667,1.8661,24.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.72640946,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,6.45223,0.0,,,0.0,8.8146,0.0,0.0,0.0,0.0,4.58934375,16.6575,0.0,3.7954,0.0,8.60012048,0.53134
2015-12-02,1.87796667,0.0,3.91484103,0.0,0.0,3.55235,2.371956,1.601,17.7324625,0.0,0.58970261,7.28798889,0.0,0.0,0.0,23.6996,0.0,14.24963333,0.0,0.0,3.2722,3.94165455,0.0,0.0,2.3622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85235833,6.64083333,24.0,10.54765,0.0,0.0,0.0,0.0,,0.0,0.0,1.52386178,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.82112632,0.05489,,,0.0,6.22306667,0.0,0.0,0.0,0.0,3.32636452,0.0,0.0,0.0,0.0,6.17326,1.187225
2015-12-03,10.41406667,0.0,13.12434444,0.0,0.0,3.23288462,2.60941429,1.36716667,4.09761,0.0,2.45514045,8.760925,0.0,0.0,0.0,6.3981,0.03063333,13.0886,0.0,0.0,1.7767,3.31968586,0.095,0.0,1.50125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63085333,0.0,18.2683,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.57997714,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,4.06401765,0.0,,,0.0,3.57854286,0.0,0.0,0.0,0.0,15.12533333,0.0,0.0,0.067225,0.0,3.02739592,4.3467
2015-12-04,10.2536,0.0,4.9856,0.0,0.0,4.61055,7.94566667,0.0958,8.3917,0.0,2.43230404,2.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7847,1.80785567,0.0,0.0,0.8782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51858,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.14055517,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.19106,0.0,,,0.0,3.5963,0.0,0.0,0.0,0.0,2.1722,0.0,0.0,0.0,0.0,1.62687273,0.0
2015-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0819,0.0,0.832575,0.0,0.5885129,0.0211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00875621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.91395556,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.45805,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.5064,0.0,0.0,0.0,0.0,0.1723,0.0
2015-12-06,1.4788,0.0,14.7123875,0.0,0.0,5.37833333,6.18950435,1.5947,24.0,0.0,3.66688204,15.13089231,3.24815,0.0,0.0,10.8495,0.0,0.0,0.0,0.0,2.0857,4.78039578,0.0,0.0,2.34091429,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,3.96125,5.965475,0.0,17.44305,0.0,0.0,0.0,0.0,,0.0,0.0,4.76409063,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,11.25641429,0.0,,,0.0,2.13044,0.0,0.0,0.0,0.0,14.03810909,0.0,0.0,10.0053,1.88515,11.07525211,0.0
2015-12-07,1.5125,0.0,4.44660811,0.0,0.0,4.6269125,11.0225,1.0186,12.5894,0.0,2.38720207,6.7588,9.7456,0.0,0.0,13.0098,2.4414,0.0,0.0,0.0,0.0,5.24306401,0.0064,0.0,1.23333333,2.37686667,0.0,0.0,0.6847,0.0,0.0,0.0,5.46020833,4.62014545,0.0,11.27036667,0.0,0.0,0.0,0.0,,0.0,0.0,7.08342535,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.13916,0.0,,,0.0,0.50968571,0.0,0.0,0.0,0.0,6.78324762,0.011845,0.0,3.91405,1.35221905,9.79216087,0.0
2015-12-08,2.5512625,0.04515,9.45938182,0.0,0.0,3.34353636,2.04121471,2.0039,8.26217143,0.0,3.3115342,3.52635,0.0,0.0,0.0,12.60578333,0.0,0.0,0.0,0.0,0.0,5.05213486,0.10441111,0.0,0.22599231,2.8578,0.0,0.0,0.17075,0.0,0.0,0.0,6.10213103,17.65825,0.0,2.63399091,0.0,0.0,0.0,0.0,,0.0,0.0199,1.55194554,1.1364,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,13.6497625,0.0,,,0.0,1.31017273,0.0,0.0,0.0,0.0,5.98570625,0.0,0.0,5.1612,3.13827037,5.67863208,4.7089
2015-12-09,3.64465,0.0,8.22617568,0.0,0.0,3.96171667,6.01448,0.0,12.71882222,0.0,3.13313766,5.4174875,0.0,0.11963333,0.0,14.13953333,0.0,0.0,0.0,0.0,0.0,4.79806571,0.1861,0.0,0.0681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81123478,15.92022,0.0,23.27015,0.0,0.0,0.0,0.0,,0.0,6.64206667,4.23760579,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,11.14929,0.0,,,0.0,6.03276667,13.3611,0.0,0.0,0.0,15.98885,0.0,0.0,2.8023,4.94179,4.08562292,7.007225
2015-12-10,1.18880784,0.855975,4.52227193,0.0,0.0,4.00697368,2.62051034,0.0,5.80756667,0.0,3.6540163,5.68448571,0.0,0.0883,0.0,8.41651111,0.0,0.007775,0.0,0.0,0.0,3.16164943,2.7526375,0.0,0.33078148,2.25165,0.0,0.0,0.0,0.0,0.0,0.0,4.13556604,4.53809231,0.0,8.284925,0.0,0.0,0.0,0.0,,0.0,10.371,2.26935897,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.2365814,0.0,,,0.0,0.936775,6.6447,0.0,0.0,0.0,4.27436372,0.0,0.0,10.91835,5.19490588,2.42858571,1.5733375
2015-12-11,0.43240936,1.87734,7.653812,0.0114,0.0,2.73709722,3.27796,0.0,3.26805,0.0,4.07941369,6.44593333,0.0,0.4069,0.0,4.714275,0.0169,2.30926667,0.0,0.0,0.0,4.87804012,1.6753,0.0,1.212,1.54583333,0.0,0.0,0.0,0.0,0.0,0.0,17.73602222,7.2925,0.0,10.78418,0.0,0.0,0.0,0.0,,0.0,0.0,4.70674853,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,4.07506957,0.0,,,0.0,0.0,1.1458,0.0,0.0,0.0,5.05950625,0.0,0.0,24.0,3.67571852,5.33443276,0.0
2015-12-12,10.21739,24.0,6.759275,0.0,0.0,3.45939375,6.8031875,0.0,24.0,0.0,3.30395312,0.0,0.0,0.9432,0.0,9.83853333,0.0,3.8278,0.0,0.0,0.0,4.44775654,24.0,0.0,1.733975,1.26303333,0.0,0.0,0.0,0.0,0.0,0.0,8.1372027,6.70053333,0.0,7.01555,0.0,0.0,0.0,0.0,,0.0,0.0,5.11997917,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.55939167,0.0,,,0.0,1.83843636,0.0,0.0,0.0,0.0,8.47529737,0.0,0.0,18.3006,1.83050833,3.34993151,0.0
2015-12-13,6.46471667,23.1025,6.58745556,0.0,0.9219,4.55024444,14.31788,0.0,6.740275,1.52896667,3.63610385,0.0,0.0,0.6359381,0.0,24.0,0.0,8.57306667,0.0,0.0,0.0,6.14698306,13.7592,0.0,0.0,1.6073,0.0,0.0,0.0,0.0,0.0,0.0,7.33216429,7.7103,0.0,7.50713333,0.0,0.0,0.0,0.0,,0.0,0.0,6.5288875,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,6.50551786,0.0,,,0.0,10.85688,0.0,0.0,0.0,0.0,4.4055534,0.0,0.0,0.0,2.72406842,5.058438,0.0
2015-12-14,10.18258889,15.1544,14.82014667,0.0,0.0,4.24716429,6.24733333,0.0,9.18945,0.06375,4.24894589,0.73792857,0.0,6.20952222,0.0,19.62155,0.0156,24.0,0.0058,0.0,0.0,4.70897751,6.38297143,0.0,0.0,0.5528,0.0,0.0,0.0131,0.0,0.0,0.0,13.11169091,10.377225,0.0,7.25974,0.0,0.0,0.0,0.0,,0.0,0.0,3.191545,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,6.00399706,0.0,,,0.0,7.1565,0.0,0.0,0.0,0.0,6.13155122,0.0,0.0,0.0054,0.91678333,7.09512857,0.0
2015-12-15,4.65694545,24.0,8.68393077,0.0,0.0,4.182855,3.6721,0.0,24.0,0.0,4.30920086,2.14,0.0,0.0044,0.0,15.8489,0.0,9.77595,0.0061,0.0,0.0,4.89768796,5.296225,0.0,0.48546667,1.76195,0.0,0.0,0.0,0.0,0.0,0.0,12.42052308,20.3239,0.0,20.2749,0.0,0.0,0.0,0.0,,0.0,0.0,5.45796667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,5.26392162,0.0,,,0.0,15.9689,3.5,0.0,0.0,0.0,3.40052871,0.0,0.0,0.0,2.57075,9.64008788,0.01265
2015-12-16,8.662545,12.00445,6.741525,0.0,0.3736,3.79181304,4.3772125,12.09595,4.62558571,0.0,4.93215132,1.66827143,0.0,0.0297,0.0,6.19013333,0.0,8.02073333,0.0,0.0228,0.0,4.11812172,6.60774286,0.0,6.22375,0.50625,0.0,0.0,0.02195,0.0,0.0,0.0,9.20488095,10.7349125,0.0,8.09825714,0.0,0.0156,0.0,0.0,,0.0247,0.0,5.90570847,0.0,0.0,0.0175,,0.0,0.0,0.0158,0.0,0.0,,16.71079167,0.0,,,0.0,11.43915,4.33978,0.0,0.0,0.0,8.60366452,0.0,0.0,5.6217,2.0033,3.28262083,2.7436
2015-12-17,7.56685455,12.0128,7.02788667,0.0244,10.75555,3.54585294,2.14518571,9.457975,20.05784,0.0,2.49894158,2.5774,0.0,0.3133,0.0,5.90417,0.0,9.12,0.0,0.0,0.0,3.40896472,5.45171429,0.0,0.0,0.0,0.0,0.0,0.0236,0.0,0.0,0.0,6.53758409,14.82504286,0.0,15.67813333,0.0,0.0,0.0,0.0,,0.0,0.0,6.02312571,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.532455,0.00415,,,0.0,8.26888333,2.0053,0.0,0.0,0.0,11.32980455,0.0,0.0,16.0029,3.3875,5.5789619,11.98415
2015-12-18,4.77348519,4.68022727,6.81660714,0.0,21.01,3.42951333,8.02916667,0.0,21.3989,0.0,2.60496779,14.96625,0.0,2.69515,0.0,8.746,0.0,15.1297,0.0,0.0,0.0,5.87329291,3.8679875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.89291739,14.46372,0.0,2.9756,0.0,0.0,0.0,0.0,,0.0,0.0,4.75771667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.67455556,0.0,,,0.0,5.36125455,0.0,0.0,0.0,0.0,6.91024211,0.0,0.0,4.75838,3.134,7.88244717,12.19826667
2015-12-19,5.91376667,19.43405,11.05026667,0.0,9.09415,2.91103636,3.72711,0.0,6.94016,0.0,4.29604004,13.75625,5.9361,12.41594286,0.0,11.64073,0.0,0.0,0.0,0.0,0.0,6.68351316,9.40765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88088698,17.9977,0.0,18.6748,0.0,0.0,0.0,0.0,,0.0,0.0,2.95477531,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,16.3380625,0.0,,,0.0,6.82036667,0.0,0.0,0.0,0.0,19.96904783,0.0,0.0,4.560375,0.0,11.02482619,2.6011
2015-12-20,1.22536957,0.7192,9.82086923,0.0,11.995,4.4396,11.98275556,14.7625,3.2586,22.5008,3.36860497,12.00845,0.6058,20.56912857,0.0,8.15526471,0.0,0.0,0.0,0.0,0.0,7.80486184,2.5219,0.0,0.50585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.83338333,15.9473,0.0,18.1586,0.0,0.0,0.0,0.0,,0.0,0.0,6.67314667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.87894773,0.0,,,0.0,1.5567,0.0,0.0,0.0,0.0,11.75898182,0.0,0.0,3.5868,0.0,6.84812051,0.0
2015-12-21,8.22673077,4.47256667,8.15634211,0.06235,8.8289,4.781125,4.59347222,2.96945,0.03445,24.0,1.80543068,2.056525,0.0,7.10153529,0.0,11.04027692,0.0,0.0,0.049375,0.005,0.0,4.31641377,4.40536667,0.0,1.73817143,0.0,0.06,0.0,0.0056,0.0,0.0,0.0,6.98506667,0.03996,0.0,13.4283,0.0,0.0197,0.0,0.0,,0.0,0.0,4.1776277,0.0327,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.75551875,0.0578,,,0.0,2.481175,0.0,0.0,0.0,0.0,10.82666296,0.0,0.88668276,0.26956667,0.0,6.569,0.0
2015-12-22,3.69298571,24.0,11.69418261,0.02805,0.0,4.81455263,5.74476,0.0,0.0842,1.5003,1.75160771,8.8314625,0.0,18.97212,0.0,10.19958333,0.0,0.0,0.11453333,0.0,0.0,3.4741427,4.71310833,0.0,0.871,0.0,0.09073333,0.0,0.0,0.0,0.0,0.0,2.10149949,0.0634,0.0,24.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.49707778,0.09405,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.00330909,0.60276667,,,0.0,1.68100625,0.0,0.0,0.0,0.0,13.43547692,0.0,24.0,0.01562222,3.58028095,11.94466923,0.0
2015-12-23,3.69680625,3.99315,15.04316818,0.0,0.0,6.16170667,5.6494,0.0,0.0,0.0,1.18740663,1.77147692,0.0,4.48217143,0.0,18.76366,23.7414,0.0,0.0,0.0,0.0,4.40485836,5.60728462,0.0,0.25375,0.0,0.0,0.0,6.29136667,0.0,0.0,0.0,2.763812,0.0,0.0,11.94905,0.0,0.0,0.0,0.0,,0.0,0.0,8.63245333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,9.180095,0.07475,,,0.0,0.67166667,0.0,0.0,0.0,0.0,12.0337325,0.0,11.55333333,3.22030909,15.0069,12.07309737,0.0
2015-12-24,2.3231,24.0,13.51492143,0.0,0.0,3.85450741,8.95504286,0.0,0.0,0.0,2.12006255,6.83505556,0.0,6.61357667,0.0,12.9216,0.2597,0.0,0.0,0.0,0.0,6.79770271,2.8002375,0.0,0.00945,0.0,0.0,0.0,7.32966667,0.0,0.0,0.0,5.485975,0.0,0.0,18.8619,0.0128,0.0,0.0,0.0,,0.0,0.0,3.567336,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,9.90244706,0.0,,,0.0,0.18036667,0.0,0.0,0.0,0.0,12.0170125,0.0,0.0,4.68186667,2.71884286,8.44881277,0.0
2015-12-25,1.70471111,12.00085,11.85656667,0.0,0.0,4.76165294,5.31203333,0.0,0.0,0.0,4.25330887,8.42232,0.0,14.65952353,0.0,1.7946,0.0,0.0,0.0,0.0,0.0,8.9052472,0.71964667,0.0,0.0,0.0,0.0,0.0,2.3686,0.0,0.0,0.0,12.9432,0.0,0.0,0.0,5.0886,0.0,0.0,0.0,,0.0,0.0,1.16786986,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,14.93616818,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.3047775,0.0,0.0,0.2046,2.67865,9.76505641,0.0
2015-12-26,7.01665,17.92835,5.22244091,0.0,0.0,3.26287895,2.46128182,0.0,0.0,0.0,0.87143999,7.0124,0.0,15.33977778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62651111,2.97483077,0.0,0.0076,0.0,0.0,0.0,1.39476667,0.0,0.0,0.0,8.05046667,0.0,0.0,0.0,1.95834,0.0,0.0,0.0,,0.0,0.0,1.23388333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,12.16014348,22.9278,,,0.0,0.0061,0.0,0.0,0.0,0.0,9.14501136,0.0,0.0,0.03055,2.15506,11.76874211,0.0
2015-12-27,0.87883636,7.50665,7.86168261,0.0,0.0,4.82782308,8.40128,0.0,0.0,0.0,0.65201441,11.4457,0.0,15.5761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.86435833,6.85795,0.0,0.0254,0.0,0.0,0.0,0.6794,0.0,0.0,0.0,6.58231667,0.0,0.0,0.0,2.1286,0.0,0.0,0.0,,0.0,0.0,12.36985,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,12.95715,1.0744,,,0.0,0.0,0.0,0.0,0.0,0.0,11.46140323,0.0,0.0,0.0,2.21489,9.68180833,0.0
2015-12-28,12.37585,0.0,8.31546571,0.0,0.0,7.06396667,3.392425,0.0,0.0,0.0,0.86879428,4.29278333,0.0,14.6753,0.0,12.89415,0.0,0.0,0.0,0.0,0.0,8.07259526,3.69470833,0.0,0.0,0.0,0.0,0.0,0.73762,0.0,0.0,0.0,5.19458333,11.1814,0.0,7.5791,0.0,0.0,0.0,0.0,,0.0,0.0,1.84451071,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.02046,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.92259091,0.0,0.0,0.0,3.33677917,7.33469714,0.0
2015-12-29,5.08601,0.0,11.77424615,0.0,0.0,24.0,2.90656,0.0,0.0314,0.0,0.61038039,9.43078,1.7475,0.0,0.0339,11.70546667,0.0275,0.0,0.0,0.0,0.0,6.48038275,5.5979,0.0,0.0,0.0,0.0,0.0,1.806175,0.0,0.0,0.0,4.26317692,12.5003,0.0,24.0,4.8278,0.0214,0.0,0.0,,0.0186,0.0,2.16725484,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,9.085625,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.39293333,0.0,0.0,0.0,2.91934286,6.45960556,2.32196
2015-12-30,7.2777,0.0,9.68699412,0.0,0.0,2.8381,1.328056,0.0,0.0,0.0,0.46720144,7.19691,4.5806,0.0,0.0,11.1111,0.0,0.0,0.0,0.0,0.0,4.61811388,0.30873333,0.0,0.00406667,0.0036,0.0033,0.0,2.99703333,0.0,0.0,0.0,2.775748,2.70161,0.0,8.11821429,0.62823333,0.0,0.0,0.0,,0.0,0.0,3.83578103,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,12.8193,0.0,,,0.0,0.00485,0.0,0.0,0.0,0.0,3.25612963,0.0,0.0,0.0042,3.82801667,5.15682708,0.936175
2015-12-31,7.3699,0.0,8.64516667,0.0,0.0,0.0,1.75700714,0.0,0.0,0.0,3.68806277,14.398,4.06465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.50253904,0.27502727,0.0,0.62333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54406,15.7,0.0,20.9988,0.0,0.0,0.0,0.0,,0.0,0.0,15.0488725,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,4.57945,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.27414167,0.0,0.0,0.0,0.0,4.2943878,2.06576667
2016-01-01,1.40975,10.57676667,5.37849167,0.0,0.0,0.0,1.69448571,0.0,0.0,0.0,4.72987235,10.72912857,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23645779,0.1439,0.0,1.3158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.40438,11.1375,0.0,4.68967,0.0,0.0,0.0,0.0,,0.0,0.0,8.74273065,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,12.6763,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,8.02482381,0.0,0.0,1.32575714,2.363375,5.89784167,1.5536
2016-01-02,0.0,24.0,11.80595,0.0,0.0,0.0,1.82388,0.0,0.0,0.0,6.5620885,12.11883333,21.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7319561,0.0,0.0,0.22322727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35055,24.0,0.0,24.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.24721905,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,13.41067143,0.0,,,0.0,0.33646667,0.0,0.0,0.0,0.0,6.35920769,0.0,0.0,1.23762308,11.8099,9.30285854,0.0
2016-01-03,0.6867,10.5941,7.57576667,0.0,0.0,0.0,2.72035,0.0,0.0,0.0,4.14503777,5.5199375,22.4592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21243515,0.18625,0.0,2.07926364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93732857,7.51396667,0.0,3.94833333,0.02583333,0.0,0.0,0.0,,0.0,0.0,11.25406531,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,15.61705714,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,12.9026375,0.0,0.0,0.73908333,7.1336,10.84812069,0.0
2016-01-04,1.64336875,12.460625,10.026425,0.0,0.0,0.0,2.07467895,0.0,0.0,0.0,4.31720565,4.55907273,11.9775,0.0,0.0,0.17165,0.0,0.0,0.0,0.0,0.0,3.61370385,0.0,0.0,0.46157857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30882308,0.5931,0.0,8.03973333,0.0,0.0,0.0,0.0,,0.0,0.0,6.17653261,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.44895625,0.0,,,0.0,0.76812222,0.0,0.0,0.0,0.0,10.92775714,0.0,0.0,1.58815833,0.0,9.69286667,0.0
2016-01-05,0.87641538,2.72865238,10.50933333,0.0,5.31585,0.0,6.24227222,0.0,0.0,0.0,5.76687241,9.32579,24.0,0.0,0.0,12.0519,3.9375,0.0,0.0,0.0,0.0,5.28967921,0.0,0.0,0.0,0.0,0.0,0.0,2.23301429,0.0,0.0,0.0,7.9018875,0.0068,0.0,12.63,0.0,0.0,0.0,0.0,,0.0,0.0,13.27682424,0.00543333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,11.7258,0.0,,,0.0,7.0586,0.0,0.0,0.0,0.0,6.84339412,0.0,0.0,1.87796667,1.76555556,12.12605217,0.0
2016-01-06,2.8371625,4.1315,3.09013929,0.0,2.9704,0.0,2.44910714,0.0,1.08515,0.0,2.78558195,6.138475,1.3961,0.0,0.0,6.4623,0.0,0.0,0.0,0.0189,0.0,4.30953115,1.84213333,0.0,0.80966,0.0,0.0,0.0,1.74718889,0.0,0.0,0.0,4.65606429,0.0156,0.0,7.9944,0.0,0.0125,0.0,0.0,,0.02195,0.0,2.89185161,0.0385,0.0,0.0156,,0.0,0.0,0.01655,0.0,0.0,,8.84865,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.17846383,0.0,0.0,0.92646923,2.64921818,6.31517738,4.5053
2016-01-07,5.98461667,24.0,9.56928824,0.0,11.7919,0.0,6.47653704,2.4864,3.07483,0.0,6.0551731,8.07066667,0.0,0.0,0.0,2.79817143,2.5398,0.0,0.0,0.0,0.0,3.24443077,3.4439,0.0,1.16265,0.0,0.0,0.0,4.53991667,0.0,0.0,0.0,7.93296667,0.3336,0.0,24.0,1.0061,0.0,0.0,0.0,,0.0,0.0,5.825675,0.0133,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,11.61141333,0.0,,,0.0,0.1656,0.0,0.0,0.0,0.0,7.44,0.0,0.0,3.72428571,3.32591667,14.88533623,2.8072
2016-01-08,2.475275,7.33955,8.526975,0.0,0.0,0.33786667,6.29267,1.04282,2.3966375,0.0,1.61422941,1.97518889,0.0,0.935,0.0,10.16,0.0,0.0,0.0,0.0,0.0,3.33542372,0.0,0.0,0.00585,0.0,0.0,0.0,1.68299167,0.0,0.0,0.0,4.53111951,0.5608,0.0,16.0133,0.0,0.0,0.0,0.0,,0.0,0.0,7.05706271,0.1689,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.89704286,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,4.1603871,0.0,0.0,6.3318,3.70518182,8.93716392,0.0
