,[100] Wall Hours: Per Job,[108] Wall Hours: Per Job,[10] Wall Hours: Per Job,[114] Wall Hours: Per Job,[11] Wall Hours: Per Job,[120] Wall Hours: Per Job,[126] Wall Hours: Per Job,[128] Wall Hours: Per Job,[12] Wall Hours: Per Job,[13] Wall Hours: Per Job,[14] Wall Hours: Per Job,[15] Wall Hours: Per Job,[16] Wall Hours: Per Job,[17] Wall Hours: Per Job,[18] Wall Hours: Per Job,[19] Wall Hours: Per Job,[1] Wall Hours: Per Job,[20] Wall Hours: Per Job,[21] Wall Hours: Per Job,[22] Wall Hours: Per Job,[23] Wall Hours: Per Job,[24] Wall Hours: Per Job,[25] Wall Hours: Per Job,[26] Wall Hours: Per Job,[27] Wall Hours: Per Job,[28] Wall Hours: Per Job,[29] Wall Hours: Per Job,[2] Wall Hours: Per Job,[30] Wall Hours: Per Job,[31] Wall Hours: Per Job,[32] Wall Hours: Per Job,[33] Wall Hours: Per Job,[34] Wall Hours: Per Job,[35] Wall Hours: Per Job,[36] Wall Hours: Per Job,[38] Wall Hours: Per Job,[3] Wall Hours: Per Job,[40] Wall Hours: Per Job,[42] Wall Hours: Per Job,[43] Wall Hours: Per Job,[44] Wall Hours: Per Job,[45] Wall Hours: Per Job,[46] Wall Hours: Per Job,[47] Wall Hours: Per Job,[48] Wall Hours: Per Job,[4] Wall Hours: Per Job,[50] Wall Hours: Per Job,[52] Wall Hours: Per Job,[55] Wall Hours: Per Job,[56] Wall Hours: Per Job,[57] Wall Hours: Per Job,[59] Wall Hours: Per Job,[5] Wall Hours: Per Job,[60] Wall Hours: Per Job,[62] Wall Hours: Per Job,[63] Wall Hours: Per Job,[64] Wall Hours: Per Job,[65] Wall Hours: Per Job,[6] Wall Hours: Per Job,[72] Wall Hours: Per Job,[7] Wall Hours: Per Job,[86] Wall Hours: Per Job,[8] Wall Hours: Per Job,[90] Wall Hours: Per Job,[96] Wall Hours: Per Job,[99] Wall Hours: Per Job,[9] Wall Hours: Per Job
2015-12-17,0.0,,8.48745714,0.0,0.0,0.0,0.0,0.0,5.02414286,0.0,0.0,0.0,4.97268333,0.0,0.0,0.0,5.70437359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5464,0.0,6.48410968,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,13.97265566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.0,,1.22636667,,0.0,0.0,8.28558182
2015-12-18,0.0,,19.92872857,0.0,0.0,0.0,0.0,0.0,7.46873333,0.0,0.0,0.0,2.61329,0.0,8.5372,0.0,5.04729908,0.0,0.0,0.0,0.0,0.07355,0.0,0.0,0.0,0.0,0.0,4.7010194,0.0,,0.85977143,0.0,0.0,0.0,0.0,0.0,0.03055,0.0843,,0.0,,0.0,,0.0,0.0,14.27717778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7067,0.0,1.68620833,,10.0353,,0.7308625,,0.0,0.0,10.68916667
2015-12-19,0.0,,14.20791667,0.0,0.0,0.0,0.0,0.0,8.3572125,0.0,0.0,0.0,6.021025,0.0,0.0,0.0,7.51609694,0.0,0.0,0.0,0.0,21.3856,0.0,0.0,0.0,0.0,0.0,10.12322121,0.0,,5.05938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,9.11036617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11856,0.0,0.0,20.6496,0.0,1.856576,,0.0,,2.92129375,,0.0,0.0,10.6762875
2015-12-20,0.0,,7.12631429,0.0,0.0,0.0,0.0,0.0,12.27528,0.0,0.0,0.0,1.42444,0.0,0.0,0.0,9.35447112,15.19984286,0.0,0.0,0.0,9.025,0.0,0.0,0.0,0.0,0.0,6.57761778,0.0,,24.0,0.0,0.0,0.0,1.7978,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,10.94169211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.599,0.0,0.0,18.2925,0.0,0.02186667,,0.0,,2.06595,,0.0,0.0,10.85706
2015-12-21,1.92265,,21.0007,0.0,0.0,0.0,0.0,0.0,5.032425,0.0,0.0,0.0,0.04515,1.28805,0.0,0.0,5.90337834,0.0,0.0,0.0,0.0,0.3304,0.0,0.0,0.0,0.0,0.0,3.84937935,0.0,,7.30583333,0.0,0.0,0.0,19.4719,0.0,2.4988,0.0,,0.0,,0.0,,0.0,0.0,10.73998571,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0,0.0,0.0,4.75433333,0.0,4.98055,,0.0033,,3.71456923,,0.0,0.0,6.68656667
2015-12-22,2.13056667,,16.90408571,0.0,0.0,0.0,0.0,0.0,12.65883,0.0,0.0,0.0,0.0479,0.3861,0.0,0.0,4.59506315,0.0,1.1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06773333,0.0,,24.0,0.0,0.0,0.0,0.0,0.0,11.880975,0.0,,0.0,,0.0,,0.0,0.0,11.02710833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.29695,0.0,12.10378333,,0.0,,1.17053889,,0.0,0.0,10.72062857
2015-12-23,2.4017,,0.0,0.0,0.0,0.0,0.0,1.5383,8.28937857,0.0,0.0,0.0,0.04655,0.0,0.0,0.0,4.73728228,0.0,0.0,0.0,0.0,5.72776667,0.0,0.0,0.0,0.0,0.0,5.70092549,0.0,,6.3225,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,0.0,,0.0,,0.0,0.0,7.44191695,7.1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,23.67735,,0.0,,5.59495385,,0.0,0.0,12.2097
2015-12-24,0.8783,,10.95325714,0.0,0.0,0.0,0.0,0.0,12.9543,0.0,0.0,0.0,0.7717375,0.0,0.0,0.0,4.35358208,15.04837143,0.0,0.0,0.0,4.448125,0.0,0.0,0.0,0.0,0.0,1.92293298,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.72155,0.0,,0.0,,0.0,,0.0,0.0,13.31862742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.40665,0.0,11.62953333,,0.0,,6.55610303,,0.0,0.0,14.89755
2015-12-25,0.0,,24.0,0.0,0.0,0.0,0.0,0.0,8.4201,0.0,0.0,0.0,0.04515,0.0,0.0,0.0,10.49087778,0.0,0.0,0.0,0.0,12.1814,0.0,0.0,0.0,0.0,0.0,3.04672609,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,9.8982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,5.4197,,0.0,,9.46864091,,0.0,0.0,19.4768
2015-12-26,0.0,,9.30313529,0.0,0.0,0.0,0.0,0.0,20.6953,0.0,0.0,0.0,1.5233375,0.0,0.0,0.0,8.13327031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18353714,0.0,,4.95536667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,6.59663478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1987,0.0,2.91975,,0.0,,1.95932222,,0.0,0.0,0.67362
2015-12-27,0.0,,20.73785714,0.0,0.0,0.0,0.0,0.0,13.6867,0.0,0.0,0.0,3.79605,0.0,0.0,0.0,7.96270297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58914348,0.0,,16.04813333,0.0,0.0,0.0,0.0,0.0,7.869525,0.0,,0.0,,0.0,,0.0,0.0,5.0429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.122225,0.0,2.29783333,,0.0,,6.22182222,,0.0,0.0,13.5067
2015-12-28,0.0,,13.6812,0.0,0.0,0.0,0.0,0.0,9.0647,0.0,0.0,0.0,3.17451667,0.0,0.0,0.0,9.69665107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35936286,0.0,,3.50328,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,0.0,,0.0,,0.0,0.0,10.50728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.993675,0.0,9.2348,,0.0,,2.17399324,,0.0,0.0,24.0
2015-12-29,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,23.0386,0.0,0.0,0.0071,1.01875,0.1176,0.0,0.005,8.16395798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82839833,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,11.982425,0.0,,0.0,,0.0,,0.0,0.0,17.70471746,0.0,0.0,0.0,0.0,0.0,0.0,1.4394,2.42085,0.0,0.0,19.80585,0.0,11.107975,,0.0,,14.08867455,,0.0,0.0,11.96155
2015-12-30,0.0,,8.362775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90205714,0.96625,0.0,0.0,7.86153165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03589775,0.0,,2.29865,0.0,0.0,0.0,0.0,0.0,24.0,0.0,,0.0,,0.0,,0.0,0.0,11.53099136,0.0,0.0,0.0,0.0,0.0,0.0,1.5972,9.09375,0.0,0.0,8.855,0.0,0.1786,,0.0,,13.86560189,,0.0,0.0,16.1822
2015-12-31,0.0,,20.34875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17848571,0.5354875,0.0,0.0,8.55119572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4003,16.07805714,0.0,,3.27271111,0.0,0.0,0.0,0.0,0.0,10.43015,0.0,,0.0,,0.0,,0.0,0.0,10.24988161,0.0,0.0,0.0,0.0,0.0,0.0,8.4514,24.0,0.0,0.0,0.0,0.0,7.12778333,,0.0,,12.84551509,,0.0,0.0,20.115
2016-01-01,0.0,,19.8344875,0.0,0.0,0.0,0.0,0.0,0.13405,0.0,0.0,0.0,0.2843,0.59567,0.0,0.0,9.06030846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0194,10.40114528,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,,0.0,,0.0,,0.0,0.0,18.96222195,0.0,0.0,0.0,0.0,0.0,0.0,9.5706,23.5392,0.0,0.0,0.0,0.0,4.0986,,0.0,,12.60106071,,0.0,0.0,24.0
2016-01-02,0.0,,5.0062,0.0,0.1392,0.0,0.0,0.0,1.2282,0.0,0.0,0.0,0.0175,1.0446875,0.0,0.0,5.73536864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.826875,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0308,0.0,,0.0,,0.0,,0.0,0.0,14.56466032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4458,0.0,0.0,0.0,0.0,0.1911,,0.1753,,7.27052174,,0.0,0.0,2.0307
2016-01-03,0.0,,24.0,0.0,0.0,0.0,0.0,0.0,16.365,0.0,0.0,0.0,1.78607143,1.03962667,0.0,0.0,2.44369331,0.0,0.0,0.0,0.0,0.0,8.3922,0.0,0.0,0.0,0.0,4.45960678,0.0,,0.05735,0.0,0.0,0.0,0.0,10.0531,9.9864875,0.0,,0.0,,0.0,,0.0,0.0,2.91266957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2925,0.0,0.0,0.0,0.0,1.996875,,0.0,,3.98293333,,0.0,0.0,0.0
2016-01-04,0.0,,10.47583846,0.0,0.0,0.0,0.0,0.0,9.37015,0.0,0.0,0.0,1.0603125,1.70977857,4.6986,0.0,13.8380069,0.0,0.0,0.0,0.0,0.03765,24.0,0.0,0.0,0.0,0.0,12.33773108,5.2078,,0.17005,0.0,0.0,0.0,0.0,24.0,22.37666667,0.0,,0.0,,0.0,,0.0,0.0,8.24257941,0.0,0.0,0.0,0.0,0.0,0.0,2.44166667,0.0,0.0,0.0,0.1156,0.0,19.7539,,20.6347,,1.41922143,,0.0,0.0,0.0
2016-01-05,0.0,,8.83786667,0.0,0.0,0.0,0.0,0.2719,14.51628,0.0,0.0,0.0,3.98024,2.04964,7.1061,0.0,7.68701491,0.0,0.0,0.0,0.0,0.0,11.85875,3.9021,0.0,0.0,0.0,7.72548427,4.8181,,0.06406667,0.0,0.0,0.0,0.0,12.0103,1.40312857,0.0,,0.0,,0.0,,0.0,0.0469,8.52306164,0.0,0.0,0.0,0.0,0.0,0.0,6.26023333,0.0,0.0,0.0,3.08265,0.0,3.99805,,22.3183,,2.77411667,,0.0,0.0,0.0
2016-01-06,0.0,,3.25501111,0.0,0.0,0.0,0.0,0.0,3.59845556,0.0,0.0,0.0,5.2579,0.51722391,1.86285556,0.0,5.44606522,14.8958,0.0,0.0,0.0,0.0,2.6897,0.0,0.0,0.0,0.0,3.344637,0.0,,0.1906,0.0,0.0,0.0,0.0,6.04555,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.692676,0.0,0.0,0.0,0.0,0.0,0.0,7.40835,0.0,0.0,0.0,0.1533,0.0,7.64985,,0.0,,3.89449,,0.0,0.0,5.4428
2016-01-07,0.0,,6.50190714,0.0,0.0,0.0,0.0,0.0,11.38316667,0.0,0.0,0.0,3.78109474,1.93020833,1.481425,0.0,12.44052343,18.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17943628,0.0,,0.0214,0.0,0.0,0.0,0.0,24.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.71555412,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,12.68875,,0.0,,5.4973875,,0.0,0.0,24.0
2016-01-08,0.0,,17.25663077,0.0,0.0,0.0,0.0,0.0,7.8149,0.0,0.0,0.0,4.95069444,1.19362222,2.10404545,0.0,9.49385421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.01478588,0.0,,0.0814,0.0,0.0,0.0,0.0,6.45875,11.9719,0.0,,0.0,,0.0,,0.0,0.0,13.91113684,0.0,0.0,0.0,0.0,0.0,0.0,11.80195,0.0,0.0,0.0,0.0,0.0,12.2899,,0.0,,5.33133889,,0.0,0.0,10.18536667
2016-01-09,0.0,,15.62173333,0.0,0.0,0.0,0.0,0.0,6.2939,0.0,0.0,0.0,2.93312222,1.5717,3.99611667,0.0,10.83831701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84443179,0.0,,0.33585,0.0,0.0,0.0,0.0,0.0,6.4494,0.0,,0.0,,0.0,,0.0,0.0,5.15944444,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,17.26,,0.0,,6.82047619,,0.0,0.0,24.0
2016-01-10,0.0,,7.724225,0.0,0.0,0.0,0.0,0.0,11.0617,0.0,0.0,0.0,0.17212,0.0,2.58155714,0.0,10.37154514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29679886,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,5.72157759,0.0,0.0,0.0,0.0,0.0,0.0,11.5761,0.0,0.0,0.0,0.0,0.0,6.18447143,,0.0,,4.3343,,0.0,0.0,16.9561
2016-01-11,0.0,,5.06975806,0.0,0.0,0.0,0.0,0.0,4.30305,0.0,0.0,0.0,0.7415,0.0,3.0044,0.0,6.79524964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31616949,0.0,,1.42841765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,6.04144242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26443333,0.0,3.43013529,,0.0,,5.39208571,,0.0,0.0,22.23
2016-01-12,0.0,,22.32592857,0.0,0.0,0.0,0.0,0.0,3.86193333,0.0,0.0,0.0,0.0769,0.72758182,5.20193333,0.0,8.88012222,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,9.2168957,0.0,,1.739025,0.0,7.1286,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,10.30081667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7364,0.0,9.91538,,0.0,,8.08955909,,0.0,0.0,16.81905
2016-01-13,0.0,,12.56409048,0.0,0.0,0.0,0.0,0.0,8.65555,0.0,0.0,0.0,0.04665,0.0,0.95797143,0.2562,7.29343012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.37313067,0.0,,0.20686667,0.0,24.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,2.82667857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575,0.0,17.50162857,,0.0,,10.59113448,,0.0,0.0,9.36806667
2016-01-14,0.0,,17.29818667,0.0,0.0,0.0,0.0,0.0,17.9847,0.0,0.0,0.0,1.2139,0.0,4.8438,0.0,7.99736969,6.0228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46539512,0.0,,0.0,0.0,11.99765,0.0,0.0,0.0,1.86555,0.0,,0.0,,0.0,,0.0,0.0,2.8986375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06754,,0.0,,8.64483125,,0.0,0.0,16.3031
2016-01-15,0.0,,17.08182941,0.0,0.0,0.0,0.0,0.0158,9.04695,0.0,0.0,0.0,0.3386,0.0,3.60838,0.0,9.47854532,17.6664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.11414703,0.0,,9.0406,0.0,24.0,0.0,0.0,0.0,0.10666667,0.0,,0.0,,0.0,,0.0,0.0,3.112205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8686,0.0,9.9225,,0.0,,10.156735,,0.0,0.0,0.0
2016-01-16,0.0,,11.71377647,0.0,0.0,0.0,0.0,0.0,8.3904,0.0,0.0,0.0,2.738875,0.0,4.7148,0.0,9.27676309,21.0153,0.0,0.0,0.0,0.0,0.0,2.4119,0.0,0.0,0.0,11.89176089,0.0,,0.0,0.0,14.0219,0.0,0.0,0.0,0.03515,0.0,,0.0,,0.0,,0.0,0.0,4.86361176,0.0,0.0,0.0,0.00916667,0.0,0.0,0.0,0.0,0.0,0.0,9.247925,0.0,9.26125,,0.0,,8.44719444,,0.0,0.0,0.0
2016-01-17,0.0,,15.02609412,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.04735,0.0,3.31805714,0.0,10.92246214,12.7169,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,13.26467468,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,7.48398462,0.0,0.0,0.0,0.01638889,0.0,0.0,0.0,0.0,0.0,0.0,12.0686125,0.0,0.0383,,0.0,,2.76503333,,0.0,0.0,0.0
2016-01-18,0.0,,16.4677,0.0,0.0,0.0,0.0,0.0,5.4906,0.0,0.0,0.0,5.445,0.0,3.50844,0.0,9.50136724,0.0,0.0,0.0,0.0,0.0,0.0,11.85915,0.0,0.0,0.0,5.5670058,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0419,0.0,,0.0,,0.0,,0.0,0.0,7.3101,0.0,0.0,0.0,0.00313333,0.0,0.0,0.0,0.0,0.0,0.0,5.785975,0.0,5.29159,,0.0,,5.73544286,,0.0,0.0,0.0
2016-01-19,0.0,,10.48285455,0.0,0.0,0.0,0.0,0.0,11.4972,0.0,0.0,0.0,5.027925,0.0,2.31426667,0.0,8.47540903,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.47767674,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,9.303625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73668889,0.0,12.6663625,,0.0,,11.33834,,0.0,0.0,0.0
2016-01-20,0.0,,17.42733333,0.0,0.0,0.0,0.0,0.0,11.4171,0.0,0.0,0.0,4.60144,0.0,4.38634,0.0,7.42155685,0.0,0.0,0.0,0.0,0.0,0.0,21.9978,0.0,0.0,0.0,7.87636083,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.05338,0.0,,0.0,,0.0,,0.0,0.0,11.64526095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3202,0.0,4.8932875,,0.0,,8.629265,,0.0,0.0,0.0033
2016-01-21,0.0,,15.99301429,0.0,0.0,0.0,0.0,0.0,8.4811,0.0,0.0,0.0,0.8318,0.0,3.0404,0.0,5.87746137,0.0,0.2675,0.0,0.0,0.0,0.0,4.498325,0.0,0.0,0.0,10.16622216,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.58015,0.0,,0.0,,0.0,,0.0,0.0,14.10535,0.0,0.0,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.0,13.2813,0.0,15.055455,,0.0,,5.48996667,,0.0,0.0,3.7922
2016-01-22,0.0,,17.21278,0.0,0.0,0.0,0.0,0.0,7.42603333,0.0,0.0,0.0,1.23265455,0.0,2.5808375,0.0,7.26943549,0.0,0.36127368,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,12.65968282,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,8.37401429,0.0,,0.0,,0.0,,0.0,0.0,8.0437125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19067143,0.0,23.07035333,,0.0,,2.30571765,,0.0,0.0,0.0
2016-01-23,0.0,,20.60752143,0.0,0.0,0.0,0.0,0.0,2.6222,0.0,0.0,0.0,1.6188,0.0,4.64856,0.0,8.80513145,0.0,0.72235,0.0,0.0,0.0,0.0,11.10186667,0.0,0.0,0.0,9.83241648,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.74435,0.0,,0.0,,0.0,,0.0,0.0,13.53080405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18355,0.0,8.83732273,,0.0,,3.35014615,,0.0,0.0,0.0
2016-01-24,0.0,,9.29887273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04485,0.0,3.242025,0.0,7.66993835,0.0,1.61744286,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.14271957,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.69896667,0.0,,0.0,,0.0,,0.0,0.0,13.44005139,0.0,0.0,0.0,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,9.51121667,0.0,23.23226429,,0.0,,3.05676429,,0.0,0.0,1.49885
2016-01-25,0.0,,16.26783125,0.0,0.0,0.0,0.0,0.0,0.1032,0.0,0.0,0.0,0.04738,0.0,0.0,0.0,6.63563179,0.0,0.53203143,0.0,0.0,0.0,0.0,11.7218,0.0,0.0,0.0,4.4392381,0.0,,0.0318,0.0,0.0,0.0,0.0,0.0,3.1668875,0.0,,0.0,,0.0,,0.0,0.0,5.18239844,0.0,0.0,0.0,0.07352308,0.0,0.0,0.0,0.0,0.0,0.0,9.418925,0.0,11.28102188,,0.0,,5.39091667,,0.0,0.0,4.32617778
2016-01-26,0.0,,12.99955,0.0,0.0,0.0,0.0,0.0,13.7028,0.0,0.0,0.0,0.87526667,0.0,5.1364,0.0,8.4067475,0.0,1.8406625,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.00718,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,17.6393,0.0,,0.0,,0.0,,0.0,0.0,12.34492576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17506,0.0,15.03582222,,0.0,,8.829268,,0.0,0.0,13.3221
2016-01-27,0.0,,11.54696,0.0,0.0,0.0,0.0,0.0,3.9843,0.0,0.0,0.0,0.41128333,5.5286,4.13928,0.0,5.64997749,0.0,1.5648,0.0,0.0,0.0,0.0,14.2867,0.0,0.0,0.0,2.55467551,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.5631,0.0,,0.0,,0.0,,0.0,0.0,3.53916357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12398333,0.0,13.09451087,,0.0,,10.16099706,,0.0,0.0,8.04056667
2016-01-28,0.0,,16.15413636,0.0,0.0,0.0,0.0,0.0,10.10896667,0.0,0.0,0.0,1.51779444,5.2021,2.62567778,0.0,3.72559909,0.0,1.64870909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97292273,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.92143333,0.0,,0.0,,0.0,,0.0,0.0,5.65823636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60861667,0.0,17.75200313,,0.0,,10.24706765,,0.0,0.0,7.48636667
2016-01-29,0.0,,13.53782727,0.0,0.0,0.0,0.0,0.0,9.296,0.0,0.0,0.0,4.83062,8.2075,5.03286667,0.0,6.35746426,0.0,1.5564875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.749565,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.67116,0.0,,0.0,,0.0,,0.0,0.0,6.922835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64546,0.0,11.20184286,,0.0,,6.27593529,,0.0,0.0,11.98155
2016-01-30,0.0,,16.36830909,0.0,0.0,0.0,0.0,0.0,3.23556667,0.0,0.0,0.0,0.79843333,0.0,0.0,0.0,8.18408717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.18321238,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.1671,0.0,,0.0,,0.0,,0.0,0.0,5.95311563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82223333,0.0,19.56732105,,0.0,,7.75889,,0.0,0.0,9.02
2016-01-31,0.0,,13.242175,0.0,0.0,0.0,0.0,0.0,5.57888333,0.0,0.0,0.0,2.51106364,0.0,0.0,0.0,6.20263642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34396286,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.34733333,0.0,,0.0,,0.0,,0.0,0.0,8.73714307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7533,0.0,12.58438571,,0.0,,7.46926429,,0.0,0.0,0.0
2016-02-01,0.0,0.0,12.44252,,0.0,,,0.0,1.1244,0.0,0.0,0.0,1.8366,10.9942,0.0,0.0,7.39829148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08119254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824,0.0,0.0,0.0,0.0,,0.0,,0.0,9.62916224,0.0,0.0,0.0,0.0417,,,0.0,0.0,,0.0,8.56203333,,11.46133125,0.0,0.0,0.0,8.63353333,0.0,,,0.0
2016-02-02,0.0,0.0,14.60728,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.71313636,6.5497,0.0,0.0,6.4994616,0.0,0.0,0.0,0.14055,0.0,0.0,0.0,0.0,0.0044,0.0,10.08609912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2351,0.0,0.0,0.0,0.0,,0.0,,0.0,16.27773385,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,4.9152375,,21.59011429,0.0,4.1864,0.0,6.63538929,0.0,,,0.0
