Fri Mar  4 15:32:37 2016,Fri Mar  4 15:33:54 2016,Fri Mar  4 15:33:55 2016,121.04287004470825,16,15
2016-03-08T22:49:32,2016-03-08T22:49:53,2016-03-08T22:49:58,46.078328132629395,16,52
2016-03-08T22:50:25,2016-03-08T22:50:57,2016-03-08T22:51:04,70.58927202224731,16,115
2016-03-08T22:51:41,2016-03-08T22:58:55,2016-03-08T22:59:01,467.7821559906006,128,52
2016-03-08T22:59:32,2016-03-08T22:59:57,2016-03-08T23:00:03,52.63832879066467,48,138
2016-03-08T23:00:27,2016-03-08T23:00:55,2016-03-08T23:01:01,60.46887803077698,128,64
2016-03-08T23:01:32,2016-03-08T23:01:55,2016-03-08T23:02:01,62.32666087150574,192,33
2016-03-08T23:02:41,2016-03-08T23:05:55,2016-03-08T23:06:01,236.34057998657227,128,39
2016-03-08T23:06:39,2016-03-09T04:42:36,2016-03-09T04:42:41,20197.1666431427,192,767
2016-03-09T04:43:25,2016-03-09T05:05:08,2016-03-09T05:05:19,1335.7770211696625,32,51
2016-03-09T05:05:46,2016-03-09T05:11:06,2016-03-09T05:11:10,356.4312059879303,16,43
2016-03-09T05:11:44,2016-03-09T06:45:46,2016-03-09T06:45:51,5679.591821908951,48,563
2016-03-09T06:46:28,2016-03-09T07:02:45,2016-03-09T07:02:54,1018.9657740592957,192,51
2016-03-09T07:03:31,2016-03-09T07:29:45,2016-03-09T07:29:54,1611.6921439170837,64,130
2016-03-09T07:30:27,2016-03-09T08:11:42,2016-03-09T08:11:49,2515.8468630313873,192,35
2016-03-09T08:12:26,2016-03-09T08:14:43,2016-03-09T08:14:49,168.10894083976746,16,55
2016-03-09T08:15:24,2016-03-09T08:16:45,2016-03-09T08:16:56,119.70779585838318,16,38
2016-03-09T08:17:27,2016-03-09T08:19:44,2016-03-09T08:19:51,161.7623209953308,16,54
2016-03-09T08:20:20,2016-03-09T08:42:42,2016-03-09T08:42:48,1379.731703042984,192,44
2016-03-09T08:43:25,2016-03-09T10:04:39,2016-03-09T10:04:43,4901.293983221054,48,159
2016-03-09T10:05:20,2016-03-09T11:28:39,2016-03-09T11:28:46,5024.803124904633,32,114
2016-03-09T11:29:24,2016-03-09T11:40:42,2016-03-09T11:40:48,720.8569951057434,48,100
2016-03-09T11:41:30,2016-03-09T11:41:43,2016-03-09T11:41:48,55.85194420814514,48,43
2016-03-09T11:42:29,2016-03-09T11:42:42,2016-03-09T11:42:49,48.169530153274536,16,45
2016-03-09T11:43:26,2016-03-09T12:51:39,2016-03-09T12:51:46,4138.013875961304,48,162
2016-03-09T12:52:27,2016-03-09T13:10:40,2016-03-09T13:10:47,1136.3077149391174,192,95
2016-03-09T13:11:30,2016-03-09T13:34:41,2016-03-09T13:34:48,1436.0979490280151,64,135
2016-03-09T13:35:25,2016-03-09T13:35:42,2016-03-09T13:35:46,43.96981716156006,32,49
2016-03-09T13:36:23,2016-03-09T16:09:39,2016-03-09T16:09:46,9245.8043820858,128,767
2016-03-09T16:10:33,2016-03-09T16:24:40,2016-03-09T16:24:46,887.6486089229584,32,44
2016-03-09T16:25:25,2016-03-09T17:46:40,2016-03-09T17:46:46,4917.000273942947,64,154
2016-03-09T17:47:25,2016-03-09T17:47:39,2016-03-09T17:47:46,53.40814399719238,48,31
